OA21CD,MortgageDebt
E00119405,69123.03
E00119406,72706.61
E00119407,72699.34
E00119409,67322.95
E00119410,69222.92
E00119411,76143.33
E00119412,55710.79
E00119413,79582.4
E00119415,78533.48
E00119416,77740.22
E00119417,76135.09
E00119418,77824.99
E00119419,71418.2
E00119420,72856.35
E00119421,60932.99
E00119422,65728.7
E00119423,62442.12
E00119424,73394.62
E00119425,76091.05
E00119426,72238.92
E00119427,44436.39
E00119428,59074.81
E00119429,67692.42
E00119430,74755.47
E00119431,70908.03
E00119432,68000.65
E00119433,67235
E00119434,70401.82
E00119435,60747.92
E00119436,72238.92
E00119437,70746.51
E00119438,72418.1
E00119439,71821.76
E00119440,70828.77
E00119441,73353.62
E00119442,70873.07
E00119443,70262.61
E00119444,70198.09
E00119445,71294.93
E00119446,72870.4
E00119447,68569.69
E00119448,73066.07
E00119449,65292.51
E00119450,57303.47
E00119451,70746.51
E00119452,65836.61
E00119453,66379.67
E00119454,70849.71
E00119455,68525.4
E00119456,72365.87
E00119457,69743.94
E00119459,73610.46
E00119460,69832.42
E00119461,70988.24
E00119462,70904.19
E00119463,69203.67
E00119464,71495.09
E00119465,70849.71
E00119466,67525.4
E00119467,72793.02
E00119468,69101.24
E00119469,89113.62
E00119471,80340.62
E00119472,86392.59
E00119473,89050.83
E00119474,86392.59
E00119475,87000.99
E00119476,167103.59
E00119477,197107.43
E00119478,178520.96
E00119480,187842.34
E00119481,176180.75
E00119482,200005.43
E00119483,183088.58
E00119485,165946.36
E00119486,167073.47
E00119487,159144.45
E00119488,174062.29
E00119489,164179.28
E00119490,182313.86
E00119491,108587.16
E00119492,182357.89
E00119493,223066.48
E00119494,112272.88
E00119496,191475.79
E00119497,168611.64
E00119498,176860.9
E00119499,71577.62
E00119500,185022.9
E00119501,189318.12
E00119502,190905.92
E00119503,191475.79
E00119504,202972.26
E00119505,190646.89
E00119506,54734.61
E00119507,60736.86
E00119508,58830.19
E00119509,71098.94
E00119510,59305.18
E00119511,59696.72
E00119512,58711.51
E00119513,54714.41
E00119514,56235.48
E00119515,58894.67
E00119516,54763.11
E00119517,57293.13
E00119518,56010.45
E00119519,54695.13
E00119520,120273.34
E00119522,58690.53
E00119523,104658.78
E00119524,107969.22
E00119525,88637.16
E00119526,111735.26
E00119527,67768.82
E00119528,111250.27
E00119530,63482.51
E00119531,64987.81
E00119532,65563.91
E00119533,73383.45
E00119534,65026.64
E00119535,68913.69
E00119537,103310.88
E00119538,53649.88
E00119539,64506.42
E00119540,66446.47
E00119541,63994.47
E00119542,65042.45
E00119543,64025.03
E00119544,54329.2
E00119545,65035.16
E00119546,54714.41
E00119547,59691.06
E00119548,49868.6
E00119549,56078.84
E00119550,56635.35
E00119551,65506.52
E00119552,64506.42
E00119553,54317.88
E00119554,96615.81
E00119555,61943.25
E00119556,78594.54
E00119557,69324.27
E00119559,78429.3
E00119560,104621.33
E00119561,95655.44
E00119562,86500.75
E00119563,109902.04
E00119565,98507.61
E00119566,87321.55
E00119568,76424.41
E00119569,71139.55
E00119570,69276.85
E00119571,59695.9
E00119572,71874
E00119573,70988.83
E00119574,70863.35
E00119575,67312.63
E00119576,82679.62
E00119577,70334.52
E00119581,66079.75
E00119582,70832.24
E00119583,65483.79
E00119584,66265.69
E00119585,65555.31
E00119586,66332.08
E00119587,64506.42
E00119588,81750.44
E00119590,73578.42
E00119591,70315.22
E00119592,102801.06
E00119593,80024.33
E00119594,66000.01
E00119595,70802.91
E00119596,80639.96
E00119597,69369.4
E00119598,70311.52
E00119599,66570.63
E00119600,77619.34
E00119601,86388.01
E00119602,78765.5
E00119603,91595.45
E00119604,109256.62
E00119605,108210.31
E00119606,108693.78
E00119607,107876.53
E00119608,99693.66
E00119609,108693.78
E00119610,107831.13
E00119611,89402.32
E00119612,85742.73
E00119613,67991.61
E00119614,92017.17
E00119615,92830.41
E00119616,89529.47
E00119617,88777.12
E00119618,107008.14
E00119619,92235.57
E00119620,104786.11
E00119621,103280.47
E00119622,99338.47
E00119623,82891.7
E00119624,96915.58
E00119626,102231.04
E00119628,99338.47
E00119629,105032.79
E00119630,101952.64
E00119631,99338.47
E00119632,109563.48
E00119633,100146.1
E00119635,92034.17
E00119636,105038.21
E00119637,94110.13
E00119639,104489.35
E00119640,92534.46
E00119641,111366.58
E00119642,89535.9
E00119643,104353.61
E00119644,65424.36
E00119645,111202.1
E00119646,115540.63
E00119647,111895.1
E00119648,53236.05
E00119649,86266.86
E00119650,109517.22
E00119651,88777.12
E00119652,74509.37
E00119653,88072.54
E00119654,111579.46
E00119655,99572.62
E00119656,109523.5
E00119657,94238.33
E00119658,104901.42
E00119659,89307.62
E00119660,91360.32
E00119661,60952.85
E00119662,101730.46
E00119663,99829.98
E00119664,71630.65
E00119665,86212.47
E00119666,89217.44
E00119667,96329.52
E00119668,86389.19
E00119669,80485.85
E00119671,92639.99
E00119672,89954.77
E00119673,43626.13
E00119674,99996.34
E00119675,89954.77
E00119676,87984.96
E00119677,89954.77
E00119678,53467.91
E00119679,80894.58
E00119680,127654.91
E00119681,144504.01
E00119682,142347.23
E00119683,145294.83
E00119684,137075.64
E00119685,142372.51
E00119686,144462.53
E00119687,140233.94
E00119688,147417.26
E00119689,140207.44
E00119690,145108.28
E00119691,108870.31
E00119692,140332.35
E00119693,140182.16
E00119694,74344.47
E00119695,73176.25
E00119696,76985.42
E00119697,73541.66
E00119698,68893.2
E00119699,72689.36
E00119700,78696.15
E00119701,71462.26
E00119702,74429.27
E00119703,74073.14
E00119704,69423.85
E00119705,69505.48
E00119706,74447.02
E00119707,67366.85
E00119708,69472.06
E00119709,70800.41
E00119710,73906
E00119711,67276.09
E00119712,70040.14
E00119713,70347.68
E00119714,67366.85
E00119715,69433.08
E00119716,60854.39
E00119717,62307.43
E00119718,65581.6
E00119719,68372.32
E00119720,69377.8
E00119721,62497.69
E00119722,71166.65
E00119723,69455.74
E00119724,68406.92
E00119725,54263.08
E00119726,62697.34
E00119727,93423.47
E00119728,64091.11
E00119729,61606.95
E00119730,41484.08
E00119731,62608.69
E00119732,63173.23
E00119733,63562.73
E00119734,63109.56
E00119735,59497.13
E00119736,60700.97
E00119737,60651.81
E00119738,62547.52
E00119739,89420.08
E00119740,88883.34
E00119741,87089.47
E00119742,81579.99
E00119743,74878.18
E00119744,95854.59
E00119745,88865.83
E00119746,71176.35
E00119747,89500.59
E00119749,68097.5
E00119750,79360.13
E00119751,70819.99
E00119752,80614.52
E00119753,90845.87
E00119754,65982.6
E00119755,79996.25
E00119756,69264.51
E00119757,68403.26
E00119758,66805.46
E00119759,68322.41
E00119760,130763.75
E00119761,67382.63
E00119762,92895.44
E00119763,87929.63
E00119764,76766.71
E00119765,73013.06
E00119766,75339.35
E00119767,78152.77
E00119768,107793.21
E00119769,109618.61
E00119770,72373.06
E00119771,90393.58
E00119772,112520.74
E00119773,109946.59
E00119774,104572.77
E00119775,106219.58
E00119776,109789.99
E00119777,108004.79
E00119778,106219.58
E00119779,109618.61
E00119780,125309.09
E00119781,94889.49
E00119782,70475.17
E00119783,64751.05
E00119784,82943.85
E00119785,52455.08
E00119786,63021.06
E00119787,68211.03
E00119788,64020.16
E00119789,67755.98
E00119790,67922.7
E00119791,41442.8
E00119792,40694.6
E00119793,45679.86
E00119794,44839.53
E00119795,45145.53
E00119796,43221.39
E00119797,45135.01
E00119798,45523.24
E00119799,50901.75
E00119800,38048.18
E00119801,44456.29
E00119802,44809.12
E00119803,37691.2
E00119804,44088.88
E00119805,39326.72
E00119806,48671.97
E00119807,48117.4
E00119808,57793.18
E00119809,44066.32
E00119810,45616.02
E00119811,45264.59
E00119812,35233.97
E00119813,43033.69
E00119814,44076.32
E00119815,67222.47
E00119816,57132.27
E00119817,56741.54
E00119818,43229.91
E00119819,42570.44
E00119820,69116.06
E00119821,40194.73
E00119822,44788.05
E00119823,45119.82
E00119824,44079.54
E00119825,60477.4
E00119826,56003.05
E00119827,61794.41
E00119828,63154.36
E00119829,56849.3
E00119830,63498.89
E00119831,65138.81
E00119832,76534.27
E00119833,68244.44
E00119834,66144.61
E00119835,71608.6
E00119836,70931.23
E00119837,75176.78
E00119838,71186.01
E00119839,66160.64
E00119840,68244.44
E00119841,69044.35
E00119842,58856.02
E00119843,76584.87
E00119844,68977.1
E00119845,60938.58
E00119846,69666.11
E00119847,65716.37
E00119848,65056.11
E00119849,62158.88
E00119850,58638.92
E00119853,87663.03
E00119854,65020.53
E00119855,73992.97
E00119857,72788.94
E00119858,71707.06
E00119859,79373.46
E00119860,66838.9
E00119861,67145.48
E00119862,77127.51
E00119864,76062
E00119865,71333.44
E00119866,75996.89
E00119867,76167.68
E00119868,65564.64
E00119869,64450.28
E00119870,65547.04
E00119871,75951.15
E00119872,69903.21
E00119873,75707.62
E00119874,54273.35
E00119875,74284.08
E00119876,74308.37
E00119877,67551.2
E00119878,71950.89
E00119879,75307.75
E00119880,77912.95
E00119881,73886.62
E00119882,71058.07
E00119883,75967.7
E00119884,72997.12
E00119885,78874.15
E00119886,57845.52
E00119887,76615.93
E00119888,78038.27
E00119889,73710.46
E00119890,74965.89
E00119891,75550.64
E00119892,75477.96
E00119893,74910.45
E00119894,73796.56
E00119895,79900.03
E00119896,62764.19
E00119897,64172.23
E00119898,72537.97
E00119899,69977.81
E00119900,73880.84
E00119901,64883.12
E00119902,73171.24
E00119903,74351.42
E00119904,74351.42
E00119905,75541.04
E00119906,72826.26
E00119907,75003.63
E00119908,79072.15
E00119909,73808.71
E00119910,56446.21
E00119911,49191.37
E00119912,55131.46
E00119913,55717.75
E00119914,55899.28
E00119915,55750.22
E00119916,51666.8
E00119917,55463.27
E00119918,54511.32
E00119919,54930.36
E00119920,62549.76
E00119921,55483.95
E00119922,55750.22
E00119923,57433.08
E00119924,57189.96
E00119925,56646.93
E00119926,53369.26
E00119927,76615.93
E00119928,53284.39
E00119930,52899.07
E00119931,37982.78
E00119933,54110.5
E00119934,42572.23
E00119935,55388.7
E00119936,76554.42
E00119937,78042.63
E00119938,56995.92
E00119939,47954.22
E00119940,75301.99
E00119941,71978.5
E00119942,77794.49
E00119943,68605.38
E00119944,60071.02
E00119945,60117.56
E00119946,60602.38
E00119947,60634.97
E00119948,59739.49
E00119949,59196.4
E00119950,59769.95
E00119951,56549.12
E00119952,56755.36
E00119953,58663.1
E00119954,56474.18
E00119955,58182.26
E00119956,58663.1
E00119957,60758.21
E00119958,36994.75
E00119959,58225.32
E00119961,58204.8
E00119962,60954.63
E00119963,60048.85
E00119964,64838.17
E00119965,59513.29
E00119966,61195.32
E00119967,59938.39
E00119968,77634.02
E00119969,86197.43
E00119970,69783.79
E00119971,76328.45
E00119972,65917.97
E00119973,70597.7
E00119974,67756.98
E00119975,72487.04
E00119976,55673.1
E00119977,61961.83
E00119978,66085.01
E00119979,61660.81
E00119980,71919.14
E00119981,52519.02
E00119982,47276.98
E00119983,70937.57
E00119984,64148.58
E00119985,88073.26
E00119986,71774.33
E00119987,67680.44
E00119988,74155.38
E00119989,66191.98
E00119990,48817.19
E00119991,67747.7
E00119992,92978.17
E00119993,70821.73
E00119994,73088.3
E00119995,72586.15
E00119996,55567.59
E00119997,64445.25
E00119998,71019.41
E00119999,65066.32
E00120000,72608.32
E00120001,73922.49
E00120002,72851.15
E00120003,71518.51
E00120004,70378.72
E00120005,70873.5
E00120006,72014.61
E00120007,71079.93
E00120008,52224.13
E00120009,39858.36
E00120011,51928.88
E00120012,51411.18
E00120013,30235.33
E00120015,54403.36
E00120016,39031.65
E00120017,39382.27
E00120018,52582.72
E00120019,53625.35
E00120020,40588.06
E00120021,53045.03
E00120022,41554.44
E00120023,53532.91
E00120024,49509.69
E00120025,54715.74
E00120026,50587.54
E00120027,52049.67
E00120028,54238.87
E00120029,50596.8
E00120030,49859.46
E00120031,36588.1
E00120032,40321.23
E00120033,38026.53
E00120034,37461.96
E00120035,39665.6
E00120036,55715.64
E00120037,34573.39
E00120038,40310.57
E00120039,36898.23
E00120040,37003.48
E00120041,36739.45
E00120042,38481.55
E00120043,39665.6
E00120044,38406.37
E00120045,40886.08
E00120046,48851.85
E00120047,39665.6
E00120048,38168.78
E00120049,39040.94
E00120050,36422.5
E00120051,40262.07
E00120052,38698.15
E00120053,39665.6
E00120054,43959.14
E00120055,44101.67
E00120056,42825.88
E00120057,42112.12
E00120058,42112.12
E00120059,41769.74
E00120060,42112.12
E00120061,42475.15
E00120062,37351.62
E00120063,46506.42
E00120064,42838.19
E00120065,42449.01
E00120066,42857.46
E00120067,44117.46
E00120068,43810.19
E00120069,42112.12
E00120070,43838.02
E00120071,41793.09
E00120072,39024.61
E00120073,42740.66
E00120074,41797.85
E00120075,43201.22
E00120076,53808.56
E00120078,56370.06
E00120079,63480.85
E00120080,60855.56
E00120081,17810.4
E00120082,61696.36
E00120083,62879.98
E00120084,48436.41
E00120085,41775.22
E00120086,58136.61
E00120087,61825.22
E00120088,61272.53
E00120089,64389.1
E00120090,43551.85
E00120091,43539.65
E00120092,62901.12
E00120093,60364.79
E00120094,59874.01
E00120095,56748.37
E00120096,43271.17
E00120097,60364.79
E00120098,65848.96
E00120099,38665.63
E00120100,37834.88
E00120101,38223.21
E00120102,39665.6
E00120103,40248.92
E00120104,38648.53
E00120105,41033.38
E00120106,40945.14
E00120107,39996.15
E00120108,42473.78
E00120109,40010.52
E00120110,33970.03
E00120111,25426.67
E00120112,42521.52
E00120113,38396.3
E00120114,37496.39
E00120115,44180.38
E00120116,40310.57
E00120117,39977.93
E00120118,66297.35
E00120119,48670.71
E00120120,58158.18
E00120121,55724.43
E00120122,44288.45
E00120123,68902.51
E00120124,65748.03
E00120125,71728.54
E00120126,59488.35
E00120127,65612.15
E00120128,65612.15
E00120129,68279.31
E00120130,66098.16
E00120131,65153.32
E00120132,48875.72
E00120134,64789.58
E00120135,65810.36
E00120137,63359.44
E00120138,35701.91
E00120139,60563.51
E00120140,69537.66
E00120141,60601.49
E00120142,56269.59
E00120143,46578.1
E00120145,43210.26
E00120146,51652.74
E00120147,58662.9
E00120148,62022.41
E00120149,60569.44
E00120150,66149.95
E00120151,67252.45
E00120152,64801.23
E00120153,53556.97
E00120154,65103.53
E00120155,53972.73
E00120157,63524.48
E00120158,60011.2
E00120160,41458.62
E00120161,60064.29
E00120162,64396.76
E00120163,52039.82
E00120164,63922.93
E00120165,64369.26
E00120166,58838.09
E00120167,57471.37
E00120168,61302.19
E00120169,55393.06
E00120170,58109.34
E00120171,48546.2
E00120172,90620.93
E00120173,95558.15
E00120174,82993.1
E00120175,44456.29
E00120176,76818.44
E00120177,81558.06
E00120178,77280.45
E00120179,74704.44
E00120180,105864.23
E00120181,102421.5
E00120182,78975.61
E00120183,89373.95
E00120184,103123.01
E00120185,95490.72
E00120186,90440.75
E00120187,105672.97
E00120188,59685.02
E00120189,105597.36
E00120190,88180.2
E00120192,83338.75
E00120193,81764.11
E00120194,85774.88
E00120195,84758.29
E00120196,59739.29
E00120197,83479.77
E00120198,74252.88
E00120199,89404.77
E00120200,104060.24
E00120201,105093.36
E00120202,90955.19
E00120203,106762.58
E00120204,108720.58
E00120205,104598.47
E00120206,83142.38
E00120207,110649.63
E00120208,107524.31
E00120209,103761.69
E00120210,111630.3
E00120211,108174.49
E00120212,80911.16
E00120213,79550.41
E00120214,76416.1
E00120215,78963.82
E00120216,73196.03
E00120217,84017.51
E00120218,82309.75
E00120219,80063.58
E00120220,94854.7
E00120221,99471.31
E00120222,102286.91
E00120224,129489.22
E00120225,134150.73
E00120226,118866.44
E00120227,115948.04
E00120228,135294.87
E00120229,129626.68
E00120231,145098.13
E00120232,150636.23
E00120233,123898.45
E00120234,126458.98
E00120235,134785.58
E00120236,126628.75
E00120237,139474.17
E00120238,140614.91
E00120239,146425.44
E00120240,143020.2
E00120241,114879.65
E00120242,106422.33
E00120243,103787.12
E00120244,102421.5
E00120245,107936.5
E00120247,105647.37
E00120248,102421.5
E00120249,112304.27
E00120250,103950.17
E00120251,106993.88
E00120252,86175.33
E00120253,110681.29
E00120254,105320.22
E00120255,106145.91
E00120256,105174.76
E00120257,87872.99
E00120258,107007.53
E00120259,93920.69
E00120260,93915.5
E00120261,86232.34
E00120262,84201.23
E00120263,99498.86
E00120264,105769.74
E00120265,84731.39
E00120266,106948.32
E00120267,72252.24
E00120268,68495.59
E00120269,82407.03
E00120270,82282.77
E00120271,85527.23
E00120272,98032.53
E00120273,98155.64
E00120274,85466.97
E00120275,91614.04
E00120276,112507.12
E00120277,104256.6
E00120278,105012.08
E00120279,100382.49
E00120280,124439.18
E00120281,123253.31
E00120282,136620.85
E00120283,117860.98
E00120284,119594.23
E00120285,132550.81
E00120286,134785.3
E00120287,126134.18
E00120288,127164.18
E00120289,119433.85
E00120290,120372.14
E00120291,131402.99
E00120292,130191.9
E00120293,130424.8
E00120294,124653.91
E00120295,137419.36
