OA21CD,GreenspaceTotal,GreenspacePublic
E00034779,3.6043,0
E00034780,0,0
E00034781,1.6178,0
E00034782,0.974,0.974
E00034783,0,0
E00034784,54.441,47.9363
E00034785,0,0
E00034786,0,0
E00034787,31.7549,31.4191
E00034788,0,0
E00034789,0,0
E00034790,0,0
E00034791,0,0
E00034792,5.1344,0
E00034793,28.1284,0
E00034794,0,0
E00034795,30.4293,0
E00034796,0,0
E00034797,0.3463,0
E00034798,13.3719,0
E00034799,40.7016,0
E00034800,0,0
E00034801,0.0057,0.0057
E00034802,0.1444,0.1444
E00034803,30.8451,30.8451
E00034804,44.0872,43.7501
E00034805,0,0
E00034806,17.9117,0
E00034807,0,0
E00034808,1.4818,0
E00034809,15.0193,0
E00034810,0.4051,0
E00034811,0.255,0
E00034812,50.8615,50.8615
E00034813,17.3896,0
E00034814,0,0
E00034815,0,0
E00034816,26.265,0
E00034817,1.38,0
E00034818,0.196,0
E00034819,22.277,0
E00034821,0,0
E00034822,0,0
E00034823,0,0
E00034824,0,0
E00034825,34.9234,0
E00034826,3.6462,0
E00034827,0,0
E00034828,0,0
E00034829,0,0
E00034830,0,0
E00034832,0,0
E00034833,0.0009,0
E00034834,15.2626,0
E00034835,0.0172,0
E00034836,0,0
E00034837,0,0
E00034838,5.4176,0
E00034839,26.3954,0
E00034840,38.6213,0
E00034841,0,0
E00034842,0,0
E00034844,55.433,55.433
E00034845,13.9228,13.9228
E00034846,11.7759,0
E00034847,0,0
E00034848,0,0
E00034849,0,0
E00034850,22.9703,12.0082
E00034851,2.8365,0.8886
E00034852,0,0
E00034853,0,0
E00034854,40.0692,36.407
E00034855,0,0
E00034856,0,0
E00034857,0.0816,0
E00034858,0,0
E00034859,0,0
E00034860,0,0
E00034861,54.4672,0
E00034862,3.0792,0
E00034863,55.9706,0
E00034864,0,0
E00034865,2.1354,0
E00034866,0,0
E00034867,12.2454,0
E00034868,0,0
E00034869,0,0
E00034870,0,0
E00034871,3.0197,0
E00034872,0,0
E00034873,0,0
E00034874,4.187,0
E00034875,0,0
E00034876,0,0
E00034877,0,0
E00034878,0,0
E00034879,0,0
E00034880,9.1379,0
E00034881,0,0
E00034882,0,0
E00034883,39.9716,0
E00034884,1.3464,1.3464
E00034885,0,0
E00034886,0,0
E00034887,0,0
E00034888,0,0
E00034889,0,0
E00034890,0.615,0
E00034891,9.4179,0
E00034892,0,0
E00034893,0.967,0
E00034894,22.2633,0
E00034895,12.8903,5.7387
E00034896,1.4811,0
E00034897,0.8816,0.8816
E00034898,14.3949,0
E00034899,8.7089,8.7089
E00034900,7.2446,7.2446
E00034901,0,0
E00034902,3.5247,3.5247
E00034903,18.9297,0
E00034904,11.2786,0
E00034905,0.0718,0
E00034906,0.1217,0
E00034907,0,0
E00034908,0,0
E00034909,22.8924,0
E00034910,1.3077,0
E00034911,0,0
E00034912,0,0
E00034913,0.1832,0
E00034914,20.1257,0
E00034915,0,0
E00034916,9.1994,0
E00034917,0,0
E00034918,3.5741,1.0854
E00034919,0,0
E00034920,0.8083,0
E00034921,0,0
E00034922,0,0
E00034923,6.1714,0
E00034924,1.4202,1.4202
E00034925,0,0
E00034926,0,0
E00034927,1.5326,0
E00034928,0,0
E00034929,0,0
E00034930,27.1021,0
E00034931,41.7235,0
E00034932,0,0
E00034933,9.4379,0
E00034934,0,0
E00034935,0,0
E00034936,0.0373,0
E00034937,47.4534,0
E00034938,0.124,0
E00034939,0.7062,0
E00034940,48.9222,0
E00034941,0,0
E00034942,0,0
E00034944,27.731,0
E00034945,0,0
E00034946,0,0
E00034947,22.6029,0
E00034949,0,0
E00034950,7.3277,0
E00034951,47.8713,0
E00034952,0,0
E00034953,0,0
E00034954,23.4098,0
E00034955,9.3515,0
E00034956,0,0
E00034957,0,0
E00034958,0,0
E00034959,0,0
E00034960,0,0
E00034961,0,0
E00034962,0,0
E00034963,0,0
E00034964,0,0
E00034965,0,0
E00034966,11.3163,0
E00034967,0,0
E00034969,0,0
E00034970,0.4355,0
E00034972,0,0
E00034973,0,0
E00034974,17.3996,0
E00034975,0,0
E00034976,22.1215,0
E00034977,0,0
E00034978,0.0938,0
E00034979,14.5291,0
E00034980,0,0
E00034981,0.0002,0
E00034982,0.2938,0
E00034983,3.9949,0
E00034984,0,0
E00034986,1.1618,0
E00034987,0,0
E00034989,0,0
E00034990,0,0
E00034992,1.9545,0
E00034993,0,0
E00034994,0,0
E00034995,5.4324,0
E00034996,48.2817,48.2817
E00034997,0.5334,0
E00034998,0,0
E00034999,0,0
E00035000,4.006,0
E00035001,0,0
E00035002,0,0
E00035004,0,0
E00035005,2.02,0
E00035006,0,0
E00035007,0.0262,0.0262
E00035008,0,0
E00035009,0,0
E00035010,0,0
E00035011,0.1239,0.1239
E00035012,0,0
E00035013,0,0
E00035014,0,0
E00035015,0,0
E00035016,0,0
E00035017,9.5895,0
E00035018,0,0
E00035019,0,0
E00035020,0,0
E00035021,1.6637,0
E00035022,0,0
E00035023,0,0
E00035024,22.2011,0
E00035025,1.5707,0
E00035026,0,0
E00035027,1.976,0
E00035028,37.3363,0
E00035029,43.3686,0
E00035030,5.1118,0
E00035031,0,0
E00035032,0,0
E00035033,0,0
E00035034,0,0
E00035035,34.6482,16.1889
E00035036,8.3358,0
E00035037,8.4702,0
E00035038,0,0
E00035039,0,0
E00035040,8.5074,0
E00035041,33.6715,0
E00035042,0,0
E00035043,0,0
E00035044,0,0
E00035045,0,0
E00035046,0.0018,0
E00035047,42.5406,0
E00035048,56.5031,0
E00035049,12.9465,0
E00035050,0.0205,0
E00035051,0.5776,0
E00035052,0,0
E00035053,59.5644,59.5644
E00035054,0,0
E00035055,39.612,0
E00035056,58.6365,0
E00035057,0.0852,0
E00035058,18.8618,0
E00035059,0,0
E00035060,0.2857,0
E00035061,9.195,0
E00035062,0.0684,0
E00035063,0,0
E00035064,0,0
E00035065,0,0
E00035066,0,0
E00035067,0,0
E00035068,2.7074,0
E00035069,3.531,0
E00035070,0,0
E00035071,1.1604,0
E00035072,11.2167,0
E00035073,0,0
E00035074,0,0
E00035075,0,0
E00035076,0,0
E00035077,2.1762,0
E00035078,0,0
E00035079,0.2645,0
E00035080,0.1356,0
E00035081,0,0
E00035082,5.1035,5.0189
E00035083,17.8396,0
E00035084,67.8644,0
E00035085,0,0
E00035086,0,0
E00035087,0.9226,0
E00035088,0,0
E00035089,0.3354,0
E00035090,5.5934,0
E00035091,1.4724,0
E00035092,0,0
E00035093,0,0
E00035094,0.3514,0
E00035095,2.3938,0
E00035096,0,0
E00035097,4.0986,0
E00035098,0.0648,0
E00035099,0,0
E00035100,0,0
E00035101,0,0
E00035102,0,0
E00035103,6.3874,0
E00035104,0,0
E00035105,8.9397,0
E00035106,29.4355,0
E00035107,29.5567,0
E00035108,2.0092,0
E00035109,4.8012,0
E00035110,0,0
E00035111,0,0
E00035112,0,0
E00035113,59.9757,0
E00035114,0,0
E00035115,79.2439,0
E00035116,0,0
E00035117,0,0
E00035118,0,0
E00035119,0.1969,0
E00035120,0,0
E00035121,0,0
E00035122,25.006,0
E00035123,0,0
E00035124,0,0
E00035125,2.6948,0
E00035126,0,0
E00035127,31.0527,0
E00035128,0.4493,0
E00035129,15.6652,0
E00035130,10.3619,0
E00035131,0,0
E00035132,4.9102,0
E00035133,1.4164,0
E00035134,0,0
E00035135,0,0
E00035136,0,0
E00035137,0,0
E00035138,0,0
E00035139,0,0
E00035140,0,0
E00035141,0,0
E00035142,0,0
E00035143,0,0
E00035144,9.5723,0
E00035145,41.5994,0
E00035146,6.5165,0
E00035147,0,0
E00035148,32.6798,0
E00035149,0,0
E00035150,1.1438,0
E00035151,0,0
E00035152,0,0
E00035153,10.1762,0
E00035154,15.2827,0
E00035155,0,0
E00035156,0,0
E00035157,0,0
E00035158,0,0
E00035159,1.8178,0
E00035160,26.043,26.043
E00035161,0,0
E00035162,23.6898,23.6898
E00035163,4.7912,0.5977
E00035164,0,0
E00035165,7.2523,0
E00035166,16.7926,0
E00035167,5.9219,0
E00035168,48.9429,0
E00035169,34.4114,34.4114
E00035170,1.8813,0
E00035171,0,0
E00035172,11.7416,0
E00035173,0,0
E00035174,0,0
E00035175,9.1189,0
E00035176,0,0
E00035177,1.9011,1.9011
E00035178,1.5024,0
E00035179,3.5952,0
E00035180,6.3983,0
E00035181,1.3203,0
E00035182,2.2002,0
E00035183,0,0
E00035184,4.2718,0
E00035185,5.3658,0
E00035186,0,0
E00035187,9.7538,5.6016
E00035188,4.3573,0
E00035189,0,0
E00035190,14.6046,1.4625
E00035191,42.7615,42.7615
E00035192,0,0
E00035193,52.1368,0
E00035194,46.4263,0
E00035195,0,0
E00035196,0,0
E00035197,19.4505,0
E00035198,0,0
E00035199,7.1825,0
E00035200,0,0
E00035201,15.8307,0
E00035202,0.6753,0
E00035203,0,0
E00035204,0,0
E00035205,0,0
E00035206,0,0
E00035207,42.5144,0
E00035208,0,0
E00035209,6.778,0
E00035210,49.3552,0
E00035211,30.6342,0
E00035212,0.3832,0
E00035213,4.172,0
E00035214,0,0
E00035215,0,0
E00035216,35.9523,35.9523
E00035217,0,0
E00035218,66.0288,65.7101
E00035219,0,0
E00035220,0,0
E00035221,0,0
E00035222,0,0
E00035223,21.3122,0
E00035224,0,0
E00035225,0,0
E00035226,17.7427,0
E00035227,0,0
E00035228,0,0
E00035229,0,0
E00035230,2.2602,0
E00035231,2.4798,0
E00035232,0,0
E00035233,6.4582,0
E00035234,0,0
E00035235,0,0
E00035236,0,0
E00035237,13.3141,0
E00035238,0,0
E00035239,0,0
E00035240,0,0
E00035242,40.6462,40.6462
E00035243,0,0
E00035244,6.113,0
E00035245,0,0
E00035246,3.287,0
E00035247,0,0
E00035248,0,0
E00035249,0,0
E00035250,0,0
E00035251,0.1561,0
E00035252,1.1292,0
E00035253,3.2649,0
E00035254,21.984,21.984
E00035256,0,0
E00035258,0.0005,0.0005
E00035259,14.9707,14.9707
E00035261,0,0
E00035262,0,0
E00035263,0,0
E00035264,0,0
E00035265,0,0
E00035266,0,0
E00035267,0,0
E00035268,64.3585,64.3585
E00035269,0,0
E00035270,38.0115,38.0115
E00035271,0,0
E00035272,0,0
E00035273,85.2106,85.2106
E00035274,0,0
E00035275,0.1553,0
E00035276,40.2614,40.2614
E00035277,3.547,0
E00035278,0.3651,0
E00035279,0.3742,0.3678
E00035280,0,0
E00035281,23.8859,23.8859
E00035282,0,0
E00035283,0,0
E00035284,0,0
E00035285,0,0
E00035286,40.8802,1.4757
E00035287,0,0
E00035288,0,0
E00035289,0,0
E00035290,0,0
E00035291,0,0
E00035292,0,0
E00035293,0,0
E00035294,0,0
E00035295,0,0
E00035296,0,0
E00035297,0,0
E00035298,0,0
E00035299,0,0
E00035300,0,0
E00035301,0,0
E00035302,0,0
E00035303,0,0
E00035304,0,0
E00035305,0,0
E00035306,52.754,0
E00035307,0,0
E00035308,0,0
E00035309,0,0
E00035310,0,0
E00035311,0,0
E00035312,46.6274,27.7295
E00035313,62.2694,62.2694
E00035314,0,0
E00035315,0,0
E00035316,42.1155,0
E00035317,0,0
E00035318,0,0
E00035319,0,0
E00035322,2.168,0
E00035323,44.1964,39.9115
E00035324,0,0
E00035325,0,0
E00035326,24.5773,18.4822
E00035327,0,0
E00035328,0,0
E00035329,3.8894,2.1711
E00035330,0,0
E00035331,0,0
E00035332,0,0
E00035333,3.2801,0
E00035334,0,0
E00035335,52.3955,0
E00035336,52.7347,0
E00035337,19.3346,0
E00035338,0,0
E00035339,6.0991,5.6896
E00035341,0,0
E00035342,0.4581,0
E00035343,0,0
E00035344,0,0
E00035345,0,0
E00035346,10.6683,0
E00035347,2.5377,0
E00035348,0,0
E00035349,1.9454,0
E00035350,0,0
E00035351,0,0
E00035352,0,0
E00035353,0,0
E00035354,0,0
E00035355,0,0
E00035357,0,0
E00035358,0,0
E00035359,0,0
E00035360,0,0
E00035361,1.7828,1.5498
E00035362,0,0
E00035363,0,0
E00035364,5.8574,0
E00035365,0,0
E00035366,0,0
E00035367,0,0
E00035368,0,0
E00035369,48.4562,0
E00035370,0,0
E00035371,0,0
E00035372,0,0
E00035373,47.8629,3.4284
E00035374,8.7095,0
E00035375,0,0
E00035376,0,0
E00035377,7.2191,7.2191
E00035378,25.2169,25.2169
E00035380,58.3958,0
E00035381,2.3758,0
E00035382,0.1488,0
E00035384,0,0
E00035385,0,0
E00035386,0,0
E00035387,0.3014,0
E00035388,1.6213,0
E00035389,28.1774,0
E00035390,0,0
E00035391,0.3963,0
E00035392,7.8165,0
E00035393,0,0
E00035394,14.8662,0
E00035395,5.6062,5.6062
E00035396,27.5761,0
E00035397,0,0
E00035398,0,0
E00035399,0,0
E00035400,0,0
E00035401,0,0
E00035402,0,0
E00035404,82.7978,82.7978
E00035405,0.3628,0
E00035406,0,0
E00035407,2.4273,2.4273
E00035408,68.1838,50.037
E00035409,14.0426,14.0426
E00035410,0,0
E00035411,0,0
E00035412,0,0
E00035413,47.9289,0
E00035414,0,0
E00035415,0.1931,0
E00035416,0,0
E00035417,12.2646,0
E00035418,0,0
E00035419,32.2965,0
E00035420,29.1064,0
E00035421,0,0
E00035422,0,0
E00035423,0.1705,0
E00035424,1.7333,0
E00035425,0,0
E00035426,0,0
E00035427,0,0
E00035428,0.3669,0
E00035429,0,0
E00035430,0,0
E00035431,0.3881,0
E00035432,0.7335,0
E00035433,0,0
E00035434,0,0
E00035435,0,0
E00035436,0,0
E00035437,0,0
E00035438,0,0
E00035439,0,0
E00035440,0,0
E00035441,0,0
E00035442,0,0
E00035443,0,0
E00035444,18.7567,0.4459
E00035445,57.584,0
E00035446,0,0
E00035447,0,0
E00035448,0,0
E00035449,5.6334,0
E00035450,4.0021,0
E00035451,1.4458,0
E00035452,0,0
E00035453,27.7556,0
E00035454,36.2079,0
E00035455,25.7419,0
E00035456,0,0
E00035457,0,0
E00035458,1.594,0
E00035459,0,0
E00035460,0,0
E00035461,6.1961,0
E00035462,1.1114,0
E00035463,3.3167,0
E00035464,0,0
E00035466,0,0
E00035467,22.4993,0
E00035468,0,0
E00035469,0.7797,0
E00035470,3.584,0
E00035471,0.536,0
E00035472,0,0
E00035473,5.0119,0
E00035474,4.9226,0
E00035475,5.1382,0
E00035476,0,0
E00035477,1.4346,0
E00035478,0.609,0
E00035479,11.8416,0
E00035480,0,0
E00035481,28.5589,0
E00035482,0.8861,0
E00035483,0,0
E00035484,0,0
E00035485,18.2129,0
E00035486,39.9645,0
E00035487,0,0
E00035488,2.3449,0
E00035489,0.7305,0
E00035490,0.3132,0
E00035491,0,0
E00035492,0,0
E00035493,38.8376,0
E00035494,17.3843,0
E00035495,6.8228,0
E00035496,0,0
E00035497,0,0
E00035498,0,0
E00035501,0,0
E00035502,0,0
E00035503,0,0
E00035504,22.8161,19.7891
E00035505,0,0
E00035506,0,0
E00035507,0.3606,0
E00035508,0,0
E00035509,0,0
E00035510,0,0
E00035511,0,0
E00035512,34.8815,0
E00035513,8.2179,0
E00035514,3.3037,0
E00035515,0,0
E00035520,0.0609,0
E00035521,2.9856,0
E00035523,0.2702,0
E00035524,0,0
E00035525,0,0
E00035526,0,0
E00035527,1.3116,1.3116
E00035528,3.6614,0
E00035529,0,0
E00035530,0,0
E00035531,0,0
E00035532,0,0
E00035533,0,0
E00035534,0,0
E00035535,0,0
E00035536,0,0
E00035537,0,0
E00035538,0,0
E00035539,0,0
E00035540,8.0471,0
E00035541,0,0
E00035542,0,0
E00035543,0,0
E00035544,0,0
E00035545,53.9601,0
E00035546,0,0
E00035547,0,0
E00035548,0,0
E00035549,0,0
E00035550,0,0
E00035551,31.4537,0
E00035552,0,0
E00035553,4.5103,0
E00035554,0,0
E00035555,0.8204,0
E00035556,0,0
E00035559,0.0282,0
E00035563,0,0
E00035564,0,0
E00035565,3.8865,0
E00035568,0.0029,0
E00035570,0,0
E00035571,0,0
E00035572,0,0
E00035573,11.9295,0
E00035574,7.9621,0
E00035575,0,0
E00035576,0,0
E00035577,0,0
E00035578,2.2936,0
E00035579,0,0
E00035580,0,0
E00035581,0,0
E00035582,0,0
E00035583,5.3645,0
E00035584,0,0
E00035585,0,0
E00035586,0.0029,0
E00035587,2.4346,0
E00035588,16.8652,0
E00035589,0,0
E00035590,0,0
E00035591,1.9414,0
E00035592,0,0
E00035593,47.904,47.904
E00035594,22.8437,22.8437
E00035595,0,0
E00035596,0.0677,0
E00035597,0,0
E00035598,3.8788,0
E00035599,0,0
E00035600,0,0
E00035601,0,0
E00035602,2.0629,0
E00035603,0,0
E00035604,4.6587,0
E00035605,12.5601,0
E00035606,0,0
E00035607,0,0
E00035608,0,0
E00035609,7.1703,4.7606
E00035610,2.3725,0
E00035611,0,0
E00035612,5.0544,0
E00035613,0,0
E00035614,0,0
E00035615,3.0659,0
E00035616,0.001,0
E00035617,0.7294,0
E00035618,0,0
E00035619,0,0
E00035620,8.0332,0
E00035621,2.3129,0
E00035622,0,0
E00035623,0,0
E00035624,0,0
E00035625,1.9355,0
E00035626,0,0
E00035627,0,0
E00035628,0.4109,0
E00035629,0,0
E00035630,0,0
E00035631,2.4062,0
E00035632,0.0792,0
E00035633,0,0
E00035634,35.5841,0
E00035635,6.0723,0
E00035636,0,0
E00035637,30.5115,0
E00035638,2.2497,0
E00035639,0,0
E00035640,0,0
E00035641,14.8881,0
E00035642,0,0
E00035643,0,0
E00035644,6.1854,0
E00035645,4.0992,0
E00035646,0,0
E00035647,0,0
E00035648,0,0
E00035649,0,0
E00035650,0,0
E00035651,0,0
E00035652,9.486,8.0288
E00035653,32.8553,17.0341
E00035654,0,0
E00035655,3.827,0
E00035656,0,0
E00035657,0,0
E00035658,0,0
E00035659,0,0
E00035660,0,0
E00035661,0,0
E00035662,0,0
E00035663,0,0
E00035664,0,0
E00035665,15.2579,0
E00035666,16.4888,0
E00035667,0,0
E00035668,0,0
E00035669,0,0
E00035670,0,0
E00035671,0,0
E00035672,0,0
E00035673,0,0
E00035674,0,0
E00035675,7.1682,0
E00035676,0.6134,0
E00035677,0,0
E00035678,1.4135,0
E00035679,1.9662,0
E00035680,0,0
E00035681,34.3225,0
E00035682,52.3082,0
E00035683,0,0
E00035684,0,0
E00035685,0,0
E00035686,0,0
E00035687,0,0
E00035688,0.6981,0
E00035689,0,0
E00035690,0,0
E00035691,0.3139,0
E00035692,0,0
E00035693,0.5519,0
E00035694,0.32,0
E00035696,8.4985,0
E00035697,0.2671,0
E00035698,0,0
E00035699,28.2247,0
E00035700,0,0
E00035701,0,0
E00035702,0,0
E00035703,0,0
E00035704,9.2971,0
E00035705,0,0
E00035706,19.5496,0
E00035707,0,0
E00035708,8.4767,0
E00035709,0.0604,0
E00035710,0,0
E00035711,0,0
E00035712,0,0
E00035713,0,0
E00035714,0,0
E00035716,2.9649,0
E00035717,0,0
E00035718,0,0
E00035719,0,0
E00035720,0,0
E00035721,0,0
E00035722,18.1173,0
E00035724,0,0
E00035725,0,0
E00035726,0,0
E00035728,7.1657,0
E00035729,1.2209,0
E00035730,0,0
E00035731,0,0
E00035732,0,0
E00035733,0,0
E00035734,0,0
E00035735,2.4042,0
E00035736,0,0
E00035737,0,0
E00035738,0,0
E00035739,78.0392,0
E00035740,0,0
E00035741,73.9675,0
E00035742,0,0
E00035743,0,0
E00035744,3.3178,0
E00035745,3.6941,0
E00035746,0,0
E00035747,1.4273,0
E00035748,0,0
E00035749,0,0
E00035750,0,0
E00035751,4.8298,0
E00035752,4.8117,0
E00035753,0,0
E00035754,36.1163,0
E00035755,0,0
E00035756,0,0
E00035757,0,0
E00035758,20.438,0
E00035759,0,0
E00035760,45.4275,0
E00035761,0,0
E00035762,1.6299,0
E00035763,2.3517,0
E00035764,0,0
E00035765,0,0
E00035766,0,0
E00035767,20.2549,0
E00035768,62.4372,0
E00035769,0,0
E00035770,19.4186,0
E00035771,0,0
E00035772,5.0894,0
E00035773,15.8065,0
E00035774,0,0
E00035775,0,0
E00035776,2.2413,0
E00035777,0,0
E00035778,0,0
E00035779,5.3042,0
E00035780,0,0
E00035781,0,0
E00035782,0,0
E00035783,0,0
E00035784,0,0
E00035785,0,0
E00035786,0,0
E00035787,0.2848,0
E00035788,28.992,0
E00035789,0,0
E00035790,0,0
E00035791,2.6326,0
E00035792,0,0
E00035793,0,0
E00035794,0,0
E00035795,0,0
E00035796,0,0
E00035797,0.0003,0
E00035798,0,0
E00035799,0,0
E00035800,0,0
E00035801,0,0
E00035802,0,0
E00035803,0,0
E00035804,0.6401,0
E00035805,0,0
E00035806,0,0
E00035807,7.8628,0
E00035808,0,0
E00035809,0,0
E00035810,22.623,0
E00035811,0,0
E00035812,0,0
E00035813,0,0
E00035814,0,0
E00035815,0.576,0
E00035816,2.2521,0
E00035817,5.8819,0
E00035818,0,0
E00035819,0,0
E00035820,1.6484,0
E00035821,0,0
E00035822,0,0
E00035823,0,0
E00035824,0,0
E00035825,34.281,0
E00035826,0,0
E00035827,0,0
E00035828,3.6483,0
E00035829,1.5013,0
E00035830,0,0
E00035831,0.7256,0
E00035832,0,0
E00035833,1.403,0
E00035834,8.1086,0
E00035835,0,0
E00035836,0,0
E00035837,0,0
E00035838,0,0
E00035839,0,0
E00035840,0,0
E00035841,9.1848,0
E00035842,0.8758,0
E00035843,0,0
E00035844,0.6463,0
E00035845,0,0
E00035846,0,0
E00035847,13.6155,0
E00035848,0.2576,0
E00035849,2.3063,0
E00035850,12.776,0
E00035851,0,0
E00035852,0.0999,0
E00035853,0,0
E00035854,0,0
E00035855,24.0816,0
E00035856,0,0
E00035857,0,0
E00035858,0,0
E00035859,0,0
E00035860,0,0
E00035861,0,0
E00035862,12.9909,0
E00035863,0,0
E00035864,0,0
E00035865,6.0229,0
E00035866,0,0
E00035867,8.038,0
E00035868,0,0
E00035869,9.3476,0
E00035870,0,0
E00035871,6.8695,0
E00035872,0.0283,0
E00035873,0,0
E00035874,3.2435,0
E00035875,0,0
E00035876,0.0352,0
E00035877,0.5002,0
E00035878,0,0
E00035879,0.3634,0
E00035880,0,0
E00035881,0,0
E00035882,0.0194,0
E00035883,0,0
E00035884,52.4462,0
E00035885,4.9382,0
E00035886,1.6528,0
E00035887,0,0
E00035888,0,0
E00035889,2.7091,0
E00035890,1.2175,0
E00035891,0,0
E00035892,0,0
E00035893,0,0
E00035894,1.0609,0
E00035895,0,0
E00035896,0,0
E00035897,0,0
E00035898,0,0
E00035899,0,0
E00035900,0,0
E00035901,0.8889,0
E00035903,0,0
E00035904,0,0
E00035905,0.4455,0
E00035907,6.4401,2.9329
E00035908,17.3438,0
E00035909,11.7785,0
E00035910,12.9749,12.9749
E00035911,1.0226,0
E00035912,0,0
E00035913,0,0
E00035914,0,0
E00035915,17.9421,17.9421
E00035916,0,0
E00035917,0,0
E00035918,1.0467,0
E00035919,0,0
E00035920,9.6153,5.4391
E00035921,0,0
E00035922,0,0
E00035923,0,0
E00035924,0,0
E00035925,14.4678,0
E00035926,0,0
E00035927,0,0
E00035928,6.6906,0
E00035929,14.2122,0
E00035930,0,0
E00035931,10.6633,0
E00035932,0,0
E00035933,7.1355,0
E00035934,0.4216,0
E00035935,0,0
E00035936,0,0
E00035937,0,0
E00035938,15.7104,0
E00035939,0,0
E00035940,0,0
E00035941,0,0
E00035942,0.9554,0
E00035943,2.8952,0
E00035944,1.4504,0
E00035946,0,0
E00035947,3.9839,3.9839
E00035948,0,0
E00035949,0.8596,0
E00035950,0,0
E00035951,0,0
E00035952,6.9184,6.9184
E00035953,0,0
E00035954,0,0
E00035955,14.0608,14.0608
E00035956,0,0
E00035957,9.5434,0
E00035958,0,0
E00035959,0,0
E00035960,0,0
E00035961,0,0
E00035962,0,0
E00035963,23.9084,14.4963
E00035964,0,0
E00035965,3.159,0
E00035966,0,0
E00035967,0.0001,0
E00035968,24.9674,24.9674
E00035969,40.9683,16.7202
E00035970,0,0
E00035971,0,0
E00035972,0,0
E00035973,0,0
E00035974,0,0
E00035975,3.8286,0
E00035976,0,0
E00035977,0,0
E00035978,0.7611,0.7611
E00035979,0.018,0.018
E00035980,0,0
E00035981,0,0
E00035982,2.5731,0
E00035983,2.8923,0.038
E00035984,0,0
E00035985,0,0
E00035986,0,0
E00035987,0,0
E00035988,61.9621,34.1585
E00035989,0,0
E00035990,0,0
E00035991,67.8212,67.8212
E00035992,20.1874,13.0462
E00035993,0,0
E00035994,0,0
E00035995,0,0
E00035996,0,0
E00035997,12.615,0
E00035998,21.5835,7.8487
E00035999,18.2988,17.0247
E00036000,0,0
E00036001,14.6001,14.6001
E00036002,0,0
E00036003,0.7975,0.7975
E00036004,0,0
E00036005,0,0
E00036006,4.7859,0
E00036007,14.2593,0
E00036008,0,0
E00036009,0,0
E00036010,26.1153,0
E00036011,0,0
E00036012,0,0
E00036013,1.9234,0
E00036014,23.3147,0
E00036015,1.6462,0
E00036016,8.2581,0
E00036017,0,0
E00036018,0,0
E00036019,66.789,0
E00036020,70.7759,0
E00036021,1.2963,0
E00036022,9.3526,0
E00036023,3.883,0
E00036024,0,0
E00036025,0,0
E00036026,58.5371,0
E00036027,4.5757,0
E00036028,11.949,0
E00036029,26.4012,0
E00036030,3.6,0
E00036031,0,0
E00036032,0,0
E00036033,0,0
E00036034,4.8161,0
E00036035,0,0
