MSOA21CD,GreenspaceTotal,GreenspacePublic,TreeCover,OutdoorAddresses
E02003978,1.7165,0,8.7871,94.3692
E02003979,6.0121,0,10.7847,98.2715
E02003980,5.7747,0,7.168,91.3281
E02003981,21.4631,13.3349,5.5939,96.9994
E02003982,1.7572,0,2.7545,97.0053
E02003983,1.5932,0.5299,0.6546,96.7127
E02003984,0.3869,0.1001,0.0008,93.388
E02003985,12.1821,0.3496,2.9431,90.6486
E02003986,5.9257,0.3341,0.1497,86.6685
E02003987,0.0476,0.0039,12.254,88.0728
E02003988,1.6941,1.3897,11.8711,89.3794
E02003989,5.1354,0,11.4575,97.3925
E02003990,2.2688,0.4705,10.9459,94.9317
E02003991,0.2355,0.1398,7.4158,97.1334
E02003992,24.8873,12.9528,7.8497,85.9201
E02003993,1.04,0.2599,12.3823,93.0386
E02003994,15.9917,2.2073,7.9013,95.1038
E02003995,10.3805,8.6493,7.3036,94.6768
E02003996,6.6191,0,7.2816,89.2113
E02003997,11.9474,0,6.5439,96.8104
E02003998,13.3429,8.1873,7.3248,97.9257
E02003999,0.6663,0.1073,7.6984,95.2671
E02004000,1.4055,0.0193,4.956,96.3771
E02004001,3.8609,0.1855,16.1046,81.5688
E02004002,14.8682,0,10.6687,96.4901
E02004003,0.2933,0.0632,10.5771,94.1117
E02004004,3.174,0,11.9266,97.9592
E02004005,1.6633,0.2999,7.2375,94.1285
E02004006,0.3357,0.0501,6.1028,90.0891
E02004007,0.562,0.2653,4.2715,88.5329
E02004008,0.12,0.0131,3.7335,89.5083
E02004009,0.16,0.0993,10.7721,87.9292
E02004010,3.0442,0.8059,4.3194,80.6309
E02004011,1.5533,0,5.4845,91.8178
E02004012,0.9837,0.8025,7.2009,88.1592
E02004013,0.0817,0.0186,6.9242,89.4468
E02004014,0.2928,0.0094,5.0694,86.3137
E02004015,0.233,0.1217,10.9167,75.019
E02004016,0.7101,0,20.1175,79.2313
E02004017,1.9551,0.6084,5.2724,88.3577
E02004018,17.9824,1.1744,9.3131,75.098
E02004019,0.3815,0.0931,7.618,93.2679
E02004020,2.1852,0.4636,6.1856,92.5926
E02004021,0.4084,0.0321,28.5572,80.2599
E02004022,0.2455,0.0982,10.4407,82.7039
E02004023,0.9495,0.4476,5.6829,80.7345
E02004024,1.205,1.0381,8.3773,89.0525
E02004025,2.3889,1.9507,7.9983,89.8935
E02004026,5.2192,0.4532,8.9186,84.9631
E02004027,2.2222,0.2184,19.4869,87.5137
E02004028,2.8763,1.4272,5.8789,94.1489
E02004029,4.1876,0.1968,16.8143,92.2078
E02004030,0.9983,0.0454,19.1645,87.6582
E02004031,4.4777,2.3117,16.9789,94.9177
E02004032,4.7125,0.7959,9.9297,95.8186
E02004033,17.4635,9.9612,17.7678,92.3628
E02004034,0.7442,0.1701,13.9616,94.6472
E02004035,1.4003,0.8651,16.804,92.6274
E02004036,5.0522,0,8.9222,95.2451
E02004037,1.4964,0,7.6003,96.3491
E02004038,8.951,2.8307,15.9239,86.3313
E02004039,1.7659,0,11.0636,94.3702
E02004040,0.6296,0,9.7036,97.4476
E02004041,5.4413,1.1892,11.9913,95.6074
E02004043,4.2207,0.0331,12.3706,94.1533
E02004044,1.8454,0.3943,12.2033,92.8971
E02004045,2.7579,0.3694,13.8467,96.2045
E02004046,3.8143,0,8.8908,95.9713
E02004047,2.9323,0.6066,9.7666,94.7761
E02004048,1.927,0,14.3481,94.4709
E02004049,1.4161,0.2544,9.1441,94.7526
E02004050,6.6529,0,7.3621,96.4318
E02004051,5.7336,4.8688,17.6457,92.8652
E02004052,11.5119,10.5577,11.1116,91.768
E02004053,2.0471,0,8.0372,92.2883
E02004054,1.4896,0,14.7875,93.393
E02004055,8.5791,0,16.0685,97.0546
E02004056,7.7636,5.9666,9.3339,95.022
E02004057,2.2167,0,10.0927,97.9286
E02004058,4.4214,0,10.7462,91.6109
E02004059,12.3545,1.6485,12.9605,96.2522
E02004060,5.1605,3.2883,11.5038,98.5547
E02004061,9.9073,0,7.147,94.9085
E02004062,21.6568,19.4641,16.4298,95.6408
E02004063,9.1685,0,11.1175,95.6568
E02004064,7.0935,3.3695,9.1626,90.2207
E02004065,4.9906,0,15.0806,98.689
E02004066,10.4653,0,13.7851,96.2889
E02004067,9.1282,0,7.7518,86.272
E02004068,0.4482,0,13.1979,88.4892
E02004069,0.446,0.0132,15.0878,87.7151
E02004072,4.1279,0,27.8943,91.1251
E02004073,1.2427,0.7691,23.2003,86.6228
E02004074,1.1984,0.0514,20.1667,91.8863
E02004075,0.1869,0.0327,12.5332,87.8499
E02004076,5.0493,0,14.2545,92.251
E02004077,1.5427,0.9029,11.5812,89.579
E02004078,7.3326,0.4427,12.309,95.4312
E02004080,7.0454,1.1873,10.0628,88.373
E02004081,7.5596,0,17.3383,94.3462
E02004082,2.0546,0,15.8992,96.9799
E02004083,6.6302,0,10.0736,96.3989
E02004084,2.8201,0,10.945,97.8865
E02004085,6.7672,0,11.9111,92.4098
E02004086,1.9973,0,10.9472,95.2454
E02004087,1.0216,0,9.003,97.2852
E02004088,6.1139,0.0713,9.2108,97.2247
E02004089,8.1846,0,9.6522,83.4464
E02004090,0.9762,0,7.2809,92.3691
E02004091,11.9128,2.0464,10.2126,96.9598
E02004092,12.1078,0,7.1886,97.6285
E02004093,0.4751,0.2019,8.2683,94.1574
E02004094,0.6896,0.1133,16.7428,97.1466
E02004095,5.3973,3.2903,13.5013,85.9684
E02004096,0.6538,0.0884,17.1617,93.8944
E02004097,2.1324,0.2897,13.69,92.7221
E02004098,0.6065,0,11.0569,93.8609
E02004100,1.5377,0.1389,15.2961,93.3564
E02004102,10.4113,1.0094,13.637,81.6303
E02004103,3.9526,0.4133,9.0861,97.1344
E02004104,1.2277,0.7253,14.288,94.6704
E02004105,2.1303,0.0224,13.1835,95.853
E02004106,1.1845,0,21.6477,97.0049
E02004108,2.5644,0.0553,17.5317,94.9561
E02004109,1.2206,0.1059,12.2452,97.0851
E02004110,18.0294,0.0634,15.3461,96.8186
E02004111,3.9248,1.452,10.5466,95.4753
E02004112,2.1515,0.0021,20.8448,92.905
E02004113,1.7173,0,8.6338,94.7242
E02004114,0.4806,0.2484,14.5152,85.8148
E02004115,2.1129,0,11.0726,95.3861
E02004116,5.446,0,9.8883,88.3285
E02004117,1.7626,0.0546,12.8108,91.4262
E02004118,0.6249,0,8.1466,87.5164
E02004119,0.741,0,10.5278,88.1283
E02004120,0.4872,0.0395,6.8014,91.3439
E02004121,2.662,2.1706,9.0117,86.4893
E02004122,1.183,0.0033,11.8889,81.8851
E02004123,0.8536,0.2803,14.8891,86.6749
E02004124,1.4185,0.147,9.9208,94.4796
E02004125,1.2969,0,9.4312,95.1182
E02004126,4.2003,2.8413,9.1919,90.566
E02004128,0.9292,0.438,13.6169,86.0659
E02004129,0.1093,0,18.3776,92.4289
E02004130,5.6877,0,13.0442,88.7365
E02004131,1.6372,0.2076,15.6338,98.3164
E02004132,0.3584,0.0702,12.9606,92.8611
E02004133,0.4762,0.1338,13.3066,90.041
E02004135,1.0867,0.4846,16.8772,90.7954
E02004136,0.4077,0.1488,16.1159,92.6621
E02004137,0.8984,0.565,24.7677,88.6978
E02004138,1.875,0.4916,8.6546,84.202
E02004139,1.977,0.2231,17.8348,93.2909
E02004140,12.7651,6.1446,24.033,80.2728
E02004141,2.74,0.8008,17.0187,90.4187
E02004142,1.6572,1.063,13.2205,87.1974
E02004143,0.1945,0,18.8849,98.9595
E02004144,8.6542,4.5456,10.9052,97.8095
E02004145,5.8364,0.5553,16.6963,86.4407
E02004146,3.9575,0.0457,13.8687,93.7404
E02004147,6.5868,1.3821,4.2368,84.4433
E02004148,3.9343,0.8918,11.3862,88.8973
E02004149,1.4313,0.0415,27.8762,77.899
E02004150,10.8649,9.3557,18.0281,94.2275
E02004151,6.1919,0,13.1868,96.1351
E02004152,4.6702,0,13.8443,90.0528
E02004153,7.9709,0,22.7456,93.6394
E02004154,15.3043,0,11.1653,93.5372
E02004155,10.9846,0.0698,12.042,95.2134
E02004156,8.5637,2.3143,15.3423,59.4531
E02004157,1.8041,0.8728,17.7555,88.2334
E02004158,12.1417,1.2734,7.3196,92.8532
E02004159,11.9653,4.6226,15.3649,92.5828
E02004160,4.4269,0.0085,20.0711,93.3396
E02004161,7.8502,5.5664,11.7391,94.1702
E02004162,4.0102,1.5694,10.8124,90.1751
E02004163,14.0048,0.3249,14.7412,89.1102
E02004164,0.1249,0.071,18.5068,82.633
E02004165,1.6368,1.3476,22.0571,94.0978
E02004166,0.1397,0.0012,16.2,89.3841
E02004167,2.9036,0.8827,14.9176,89.9906
E02004168,1.3665,0.1678,16.2166,82.3777
E02004169,0.7064,0.4538,11.0271,94.27
E02004170,3.4037,0,9.5002,90.928
E02004171,0.7675,0.1526,11.7153,90.3923
E02004172,0.1151,0,18.6892,89.5105
E02004173,0.9358,0.4172,14.7219,89.5644
E02004174,8.1383,0.8126,12.6937,88.0095
E02004175,7.6502,0.1041,8.952,83.3557
E02004176,0.129,0.0216,16.8348,84.8465
E02004177,0.7364,0.2684,18.2106,89.7383
E02004178,1.0938,0.0202,9.6753,84.8243
E02004179,4.0043,0.002,7.6966,90.6404
E02004180,0.5009,0.0515,14.1358,89.3386
E02004181,6.7253,0.8756,10.8802,87.7604
E02004182,2.1514,0,9.2751,79.2224
E02004183,2.1812,0.1038,9.9973,94.582
E02004184,8.3046,3.8915,11.7523,95.8003
E02004185,0.2478,0.0039,14.0824,90.5841
E02004186,0.2913,0.1513,12.9949,89.8547
E02004187,0.6171,0.236,13.887,86.4893
E02004188,0.1798,0.0713,18.3001,84.377
E02004189,1.3488,0.1885,22.6663,92.641
E02004190,0.5217,0.1236,14.0622,84.9406
E02004191,1.6304,0,15.6116,84.2777
E02004192,0.9054,0.0201,14.654,88.1572
E02004193,1.4383,0,15.4777,89.982
E02004194,0.215,0,17.4198,87.7044
E02004195,2.6284,0.1512,15.43,83.9569
E02004196,0.4954,0.0096,15.0211,88.3183
E02004197,1.2864,0.0312,16.3193,89.7629
E02004198,0.7544,0.0416,11.2434,86.354
E02004199,0.1832,0.0601,10.6148,91.2198
E02004200,1.1361,0.0181,12.2591,88.8973
E02004201,0.4386,0.0012,25.3321,81.0627
E02004202,0.7339,0.0256,18.185,87.1104
E02004203,0.7708,0.0184,30.7698,87.2014
E02004204,0.7652,0.2224,22.8174,86.2084
E02004205,4.263,0,12.2662,89.8584
E02004206,3.6266,3.1143,19.6284,87.1479
E02004207,0.1724,0,28.4105,90
E02004208,2.4192,1.1375,17.884,95.8781
E02004209,3.6479,2.0685,14.1244,95.9364
E02004210,5.3285,0.02,8.752,80.9803
E02004211,2.232,0.0597,15.3958,88.1749
E02004212,2.1368,0,19.7797,94.7905
E02004213,2.8384,1.3143,25.9088,92.536
E02004214,7.2617,1.9437,10.0462,87.3958
E02004215,18.5345,14.7402,19.0923,90.0394
E02004216,3.4799,0,19.4808,99.2032
E02004217,0.4988,0,20.9177,84.1823
E02004218,0.488,0,14.6855,90.3983
E02004219,1.5133,0.0003,13.3965,91.022
E02004220,43.6522,42.0776,5.4025,91.1337
E02004221,0.9914,0.1153,19.3627,87.5873
E02004222,6.9596,0.3087,13.2755,84.542
E02004223,0.9325,0.57,12.8439,91.1115
E02004224,0.1235,0.032,14.1334,88.619
E02004225,2.1722,0.0197,18.6791,89.6212
E02004226,0.3585,0.0901,20.0752,88.6559
E02004227,0.2035,0.0014,13.8391,87.1667
E02004228,0.0687,0.0006,20.049,89.584
E02004229,0.1258,0,18.0085,87.9421
E02004230,2.8305,1.487,17.2295,88.7879
E02004231,0.0623,0,13.6838,87.0833
E02004232,0.0682,0.0037,19.5026,87.5802
E02004233,8.0963,3.5315,19.6212,92.0553
E02004234,0.7891,0.7045,17.4739,93.3834
E02004235,2.8515,0,19.9739,94.3857
E02004236,3.6372,0.0057,15.8307,93.1312
E02004237,10.0103,0,16.0271,97.0493
E02004238,7.1982,0.697,31.312,84.425
E02004239,7.426,2.0237,18.6822,94.0014
E02004240,4.3069,0,13.8478,96.2774
E02004241,8.7196,0.5802,10.7806,87.8054
E02004242,2.4706,0.4104,14.6236,95.6608
E02004243,2.1448,0,21.8162,92.1505
E02004244,3.0605,2.17,29.6139,96.7053
E02004245,9.1846,5.2415,24.8652,94.8089
E02004246,25.6341,22.9483,35.2685,96.3408
E02004247,0.9065,0.7178,15.2089,90.8912
E02004248,4.1846,0,25.9232,91.8523
E02004249,2.6542,2.097,30.006,97.3761
E02004250,3.3277,0,26.4119,87.1001
E02004251,2.5526,0.2213,26.6744,98.0763
E02004252,5.6217,0,12.6265,86.2564
E02004253,9.5809,0,22.7298,92.7367
E02004254,1.767,0,15.7615,95.0658
E02004255,1.2614,0,11.171,89.113
E02004256,0.3043,0,8.9204,93.6811
E02004257,4.7844,0.6161,13.834,89.8895
E02004258,0.7815,0.5325,8.5182,91.6922
E02004259,0.7743,0.3646,17.9669,92.1511
E02004260,1.4352,0.7767,16.3073,93.4941
E02004261,5.2251,0.9517,14.5682,87.0201
E02004262,0.2191,0.0627,12.7647,91.7573
E02004263,1.2194,0.0011,22.7087,91.0925
E02004264,4.2244,0,16.2761,96.0473
E02004265,1.5176,0.0489,14.7101,94.1895
E02004266,2.557,2.3257,22.7852,95.4697
E02004267,1.4266,0.7204,13.4552,92.3692
E02004268,12.8075,10.6268,8.9054,89.361
E02004269,6.6669,0.3144,7.1769,88.26
E02004270,0.9934,0.0045,10.9206,92.3648
E02004271,0.6764,0.5756,14.2718,91.0188
E02004272,0.3618,0.1008,10.1414,90.3645
E02004273,0.8683,0.1268,23.7234,88.6788
E02004274,1.0564,0.2896,12.0378,93.2991
E02004275,0.6355,0.012,12.663,92.5229
E02004276,1.595,0,10.0416,85.7619
E02004278,6.768,0.0716,10.2094,93.9143
E02004279,0.687,0,11.1333,92.951
E02004280,0.4694,0.158,5.1511,93.877
E02004281,0.2393,0,6.1629,95.5075
E02004282,4.4689,3.6117,6.7116,93.7572
E02004283,9.5747,0.0022,10.327,95.8449
E02004284,5.8743,4.438,5.8464,81.9343
E02004285,11.7523,0,4.7612,92.9647
E02004286,10.6154,0,9.7192,96.9169
E02004287,1.3818,0.2117,4.5271,98.3097
E02004288,2.1856,0.7264,3.0731,89.7283
E02004289,3.5244,1.4455,2.2269,91.3703
E02004290,0.7096,0.0202,16.4725,96.2101
E02004291,8.6414,0,10.9179,95.865
E02004292,1.3455,0.0001,22.4348,96.4847
E02004293,1.4734,0.382,16.6002,93.1288
E02004294,12.787,4.2534,12.4205,97.5185
E02004295,5.0316,0.6238,18.2392,96.9507
E02004296,6.5402,5.5539,15.1885,95.2728
E02004297,4.1222,0.0463,17.5576,93.6051
E02004298,2.827,0.6805,21.9135,95.4387
E02004299,7.7085,0.1015,18.1116,94.3083
E02004300,2.6873,0,12.6967,94.2857
E02004301,8.2456,0,17.4677,98.1939
E02004302,6.8146,1.1884,12.7891,95.3071
E02004303,8.7444,1.2407,15.337,92.4344
E02004304,1.0975,0,9.5579,97.5184
E02004305,0.9307,0.7508,17.2651,95.9429
E02004306,0.2417,0.0049,12.6527,92.6966
E02004307,0.7798,0.4642,9.172,97.2947
E02004308,0.763,0,14.6458,96.294
E02004309,7.0259,0,11.0235,93.557
E02004310,0.6991,0.1929,9.1824,98.2717
E02004311,3.3905,0.09,8.2931,96.3558
E02004312,10.0072,0.0077,11.4349,95.4367
E02004313,6.7239,0,11.6568,81.6559
E02004314,6.5559,0.8595,26.1908,51.8656
E02004315,8.5761,1.7281,25.7051,82.7358
E02004316,1.3494,0.3646,23.862,96.1683
E02004317,3.822,0.0007,12.2726,93.0655
E02004318,0.9005,0.125,13.6751,97.2787
E02004319,0.6613,0,9.0037,95.2739
E02004320,5.0383,0.4222,7.9246,96.3544
E02004321,9.4218,0.2528,6.6426,94.6854
E02004322,9.1048,0.744,8.3035,96.5701
E02004323,3.294,0,6.4756,96.2159
E02004324,1.3272,0.0812,4.6854,93.3133
E02004325,5.9041,0.469,8.5005,94.2094
E02004326,0.8323,0,9.7491,96.8249
E02004327,10.703,3.1159,4.3625,96.2477
E02004328,10.8131,2.4983,9.6652,97.4895
E02004329,3.3026,0.0386,28.0616,97.5753
E02004330,2.2154,0,18.4891,93.4389
E02004331,1.2947,0,10.062,96.1218
E02004332,1.7775,0.0886,15.8781,94.898
E02004333,1.6769,0.6916,14.8926,99.2969
E02004334,1.118,0.0443,7.8632,97.6148
E02004335,6.8953,0.0333,6.8196,96.3877
E02004336,1.3663,0.2496,8.2744,96.9929
E02004337,10.269,8.9893,7.095,95.6949
E02004338,1.8628,0.029,5.1853,96.2015
E02004339,2.6895,1.0438,9.6685,94.0972
E02004340,3.9271,0.8804,8.0509,97.5162
E02004341,12.8204,0.0705,19.5789,98.0407
E02004342,2.1392,0,16.5346,97.115
E02004343,3.2779,0.9182,12.1559,98.3402
E02004344,8.1853,0.2075,16.6411,98.3567
E02004345,0.6684,0.4221,11.14,93.6967
E02004348,0.1487,0.0634,5.8455,88.3727
E02004349,0.7437,0.1279,7.8234,92.7182
E02004350,2.8017,0.1395,9.3202,92.3284
E02004351,6.8914,1.6349,9.0708,96.4048
E02004352,5.65,1.675,11.566,90.9453
E02004353,4.8127,1.6959,10.291,97.4542
E02004354,1.7231,0.0619,6.5269,95.8972
E02004355,8.7837,0,3.9002,95.2632
E02004356,30.7861,29.1207,7.1932,97.5626
E02004357,8.1772,4.4466,6.4441,98.439
E02004358,7.1709,0,5.4807,89.3721
E02004359,15.9745,7.1958,12.9211,95.0751
E02004361,10.3026,0,15.7841,90.7229
E02004362,19.9432,0,4.4451,93.276
E02004363,7.1208,0,12.6263,77.8331
E02004364,11.229,6.6576,11.9061,81.9569
E02004365,4.2344,1.7379,2.3186,84.6865
E02004366,7.2538,0.6906,8.3714,71.7579
E02004367,5.5323,0.2659,21.0254,82.3919
E02004368,2.05,0,31.277,88.8156
E02004369,6.3507,0.7661,23.2147,93.7528
E02004370,1.1683,0,25.0238,85.5198
E02004371,52.3636,52.1011,19.006,91.0675
E02004372,10.2215,0.0417,15.9113,89.7063
E02004373,14.4773,10.0755,24.1471,92.6249
E02004374,26.0911,21.1267,12.9173,89.8259
E02004375,14.1919,9.0198,21.3763,93.616
E02004376,11.4555,9.5272,7.3888,83.0306
E02004377,3.0032,0.5983,18.8264,90.1414
E02004378,12.0671,4.2572,9.7231,82.328
E02004379,0.4261,0.0982,26.0614,92.7103
E02004380,1.4751,0.6769,20.2331,86.5296
E02004381,10.5962,0,22.512,78.1916
E02004382,0.713,0.4944,10.5231,92.1832
E02004383,6.518,0.4338,18.4657,87.033
E02004384,0.1683,0,5.9173,90.665
E02004385,1.5989,0,9.995,89.1862
E02004386,1.9213,0.7394,8.1326,84.7365
E02004387,7.4506,0,14.8622,89.4141
E02004388,4.3267,1.3598,4.3207,90.4392
E02004389,8.0415,0.0448,9.3804,94.7549
E02004390,1.8531,0.7436,8.8536,95.9815
E02004391,36.729,0.1799,7.0962,83.3926
E02004392,1.7685,0.0037,28.2704,88.9193
E02004393,0.2215,0,21.1815,86.8182
E02004394,0.4317,0,37.3318,90.7423
E02004395,3.3923,0,7.2841,86.4359
E02004396,0.6634,0.0941,25.9852,93.7136
E02004397,2.1233,0,37.2092,90.1667
E02004398,4.2558,0.2919,16.558,89.2518
E02004399,10.783,0,12.0885,88.974
E02004400,7.597,0.0013,18.5699,94.1119
E02004401,10.8862,8.0756,14.9563,84.8179
E02004402,4.5878,3.7366,6.5139,78.5105
E02004403,3.6511,0.314,23.3967,88.6316
E02004404,1.2462,0.0472,35.0659,86.3686
E02004405,4.6864,0.0015,29.9354,88.3621
E02004406,11.1814,0.1361,30.8006,84.6914
E02004407,1.0851,0.8024,33.5504,86.9286
E02004408,7.0563,2.0745,29.7681,91.6442
E02004409,0.8505,0.0383,25.0773,90.1632
E02004410,2.5325,1.9368,30.9094,88.5393
E02004411,3.7353,0.7467,26.5868,83.5193
E02004412,1.3635,0,32.5478,84.2148
E02004413,1.6174,0.9661,33.3605,87.0019
E02004414,3.2404,0,17.616,86.7439
E02004415,3.8024,0,26.6565,89.9133
E02004416,0.1778,0,17.7074,90.7792
E02004417,1.1678,0,8.972,93.971
E02004418,1.4934,0,22.8236,94.4075
E02004419,0.7473,0,8.6614,94.3608
E02004420,3.1717,2.2828,14.5714,89.0141
E02004421,1.5139,0,13.5842,94.9247
E02004422,0.8408,0.218,7.0313,93.8971
E02004423,1.2658,0.0182,8.9594,95.0566
E02004424,22.3865,20.1269,25.0087,94.977
E02004425,15.6438,7.5943,17.1512,95.0459
E02004426,7.5297,7.4537,23.7097,92.5819
E02004427,2.0887,0,17.5929,93.6242
E02004428,7.953,4.7985,11.2998,88.8782
E02004429,2.1776,0,11.8864,95.4889
E02004430,5.7877,5.5868,11.1401,95.7237
E02004431,4.5502,3.7799,10.0807,92.0264
E02004432,4.8053,0,12.0171,93.764
E02004433,1.7146,0,17.1536,89.0666
E02004434,1.1239,0.005,15.5549,94.2246
E02004435,9.5738,1.0715,11.8409,91.9511
E02004436,15.8364,15.3425,18.9684,93.6593
E02004437,3.7102,3.3212,16.6852,85.3345
E02004438,1.7992,0,13.8602,84.1437
E02004439,4.6091,0,10.5464,91.7121
E02004440,39.641,25.1117,15.7218,94.4746
E02004441,8.5247,1.2705,10.539,92.4312
E02004442,4.0484,0,17.1227,87.7972
E02004443,11.2836,0.9592,18.625,77.065
E02004444,8.0293,6.4904,30.4317,89.1221
E02004445,8.5584,4.6932,10.7456,84.6902
E02004446,1.9062,1.2686,8.7628,90.8562
E02004447,0.4853,0.322,10.8336,92.1887
E02004448,0.5349,0.1647,17.417,89.2017
E02004449,7.5296,0.5448,14.9023,88.8945
E02004450,0.4867,0.2414,9.4888,89.0478
E02004451,4.1356,0,17.2697,91.5736
E02004452,3.8681,0,15.0513,91.2132
E02004453,6.5152,0,12.211,92.8664
E02004454,4.7956,0,11.424,81.2673
E02004455,4.7978,3.7401,15.8453,92.6845
E02004456,4.4649,0,13.4053,87.6471
E02004457,2.9603,0.0401,13.164,93.0519
E02004458,2.3724,0.7715,17.7149,95.508
E02004459,0.5261,0.0865,13.4363,89.5454
E02004460,4.2221,0,13.2,92.7282
E02004461,2.3291,0,8.7407,96.4633
E02004462,3.7131,0.3701,14.4488,81.8659
E02004463,0.9365,0,15.0529,94.7108
E02004464,2.2039,0,18.0194,94.0851
E02004465,0.8127,0,15.4777,92.3287
E02004466,2.5194,0,15.5213,96.9989
E02004467,5.9221,2.025,15.4161,94.4189
E02004468,1.7277,0.4464,23.8186,93.6475
E02004469,17.2858,10.3603,21.8319,89.3416
E02004470,12.8816,6.6129,21.4554,69.1233
E02004471,16.9563,10.5675,30.2404,91.4663
E02004472,18.6812,3.691,24.4917,91.8919
E02004473,2.1633,0,7.7184,93.977
E02004474,2.8504,0,22.6959,94.2664
E02004475,1.0763,0,11.1038,94.7464
E02004476,16.9311,8.0698,30.6443,96.5995
E02004477,7.2758,0,36.0814,98.5579
E02004478,28.1235,27.5585,8.1676,82.5571
E02004479,20.1529,12.4482,9.8855,95.2
E02004480,25.3591,0,2.5641,97.149
E02004481,10.6351,7.4697,1.9941,91.7061
E02004482,6.0621,0,2.9601,95.6626
E02004483,0.1745,0,3.4902,91.6859
E02004484,6.6635,3.7002,1.9792,93.3259
E02004485,1.8074,0,13.0252,89.9687
E02004486,4.0067,0,10.9915,93.6218
E02004487,0.83,0,12.4969,91.6852
E02004488,0.2583,0,10.2725,83.0546
E02004489,0.4088,0,12.363,92.2889
E02004490,1.1227,0,9.8244,85.8001
E02004491,9.7554,4.9165,13.7317,92.101
E02004492,1.2895,0.1804,10.6367,88.9572
E02004493,18.8488,12.0584,12.643,87.3506
E02004495,6.3994,4.9776,11.7154,91.7424
E02004496,12.9996,6.8109,11.0159,95.4833
E02004497,1.369,0.1989,12.0511,90.2877
E02004498,4.1944,0.5637,12.5246,90.0409
E02004499,0.6419,0,6.4663,98.2027
E02004500,1.989,1.3779,24.3372,89.3568
E02004501,9.8598,3.7975,16.0049,96.6961
E02004502,3.2917,0,16.4506,91.5412
E02004503,2.5827,0.3502,8.6401,88.3121
E02004504,50.9336,50.6584,9.8441,93.785
E02004505,3.517,2.4045,13.1005,94.0731
E02004506,0.3314,0,16.8519,91.1014
E02004507,20.5732,18.0998,21.4251,90.7751
E02004508,0.649,0.0154,12.7579,94.3348
E02004512,9.2044,5.3877,15.1768,73.1279
E02004513,3.2002,0,8.151,73.9368
E02004514,13.5315,2.5363,26.8017,91.7127
E02004515,0.4451,0,9.9953,92.1278
E02004516,7.998,0,8.2774,91.6148
E02004517,0.4232,0,14.897,93.7314
E02004518,10.5061,0,13.0647,89.5863
E02004519,9.7968,8.1568,15.7259,96.4769
E02004520,4.4781,0,14.3731,93.2458
E02004521,0.5864,0,18.8133,86.8114
E02004522,1.3463,0,16.6013,84.6678
E02004523,12.133,0,22.5835,92.8588
E02004524,0.3044,0.1128,14.4479,92.2579
E02004525,0.3267,0,15.8216,90.1369
E02004526,2.1849,0,9.3189,91.907
E02004527,3.3316,0.4874,10.5413,83.2597
E02004528,9.0638,7.2432,14.4656,90.681
E02004529,1.5788,0.0011,10.3062,88.3689
E02004530,1.3205,0.1209,10.4554,87.2306
E02004531,2.9637,0,18.4379,92.7555
E02004532,8.1301,0,20.1175,80.2097
E02004533,1.7324,0,12.5209,91.4482
E02004534,8.3608,0.0021,14.156,80.9324
E02004535,20.3038,17.9745,30.1835,78.4109
E02004536,7.7329,4.7686,21.8264,87.9171
E02004537,10.5568,0,15.4252,89.6435
E02004538,3.0896,0,38.6703,87.7055
E02004539,27.605,0,15.2403,95.7126
E02004540,6.7195,0,37.4682,88.6002
E02004541,8.9293,0,34.551,81.8793
E02004542,13.7824,3.5701,24.7925,86.1515
E02004543,1.9314,0,19.1208,86.9581
E02004544,6.044,0.0337,16.2322,84.1786
E02004545,4.6623,1.6611,21.1651,79.0123
E02004546,20.5521,15.6767,20.1602,79.3496
E02004547,17.0056,1.5288,18.233,78.2651
E02004548,0.7482,0,21.7932,96.3473
E02004549,6.1473,0,16.3234,89.2112
E02004550,7.4217,0,14.4138,68.0644
E02004551,5.3423,0,12.5543,89.8361
E02004552,5.7372,0,18.9279,88.9087
E02004553,6.2863,0,12.4224,89.3548
E02004554,12.3197,0,22.3302,89.4909
E02004555,0.2526,0,5.354,89.7053
E02004556,3.6266,0.0038,20.7926,93.5951
E02004557,1.5891,0.6228,11.1228,93.1445
E02004558,6.5146,2.7476,9.2184,86.6434
E02004559,0.702,0,8.2262,93.9403
E02004560,0.1617,0,3.9032,89.1777
E02004561,1.4431,0.1618,6.652,90.4106
E02004562,2.5062,1.781,6.8034,90.0662
E02004563,13.3914,0,8.4511,84.3299
E02004564,1.1,0,15.0096,94.5669
