LSOA21CD,EntirehomesPer,BedspacePer
E01000955,4.332755633,12.21751412
E01000956,3.47129506,15.23461304
E01000957,2.19478738,18.71698113
E01000958,0.750469043,6.208955224
E01000959,2.335164835,10.74053137
E01000960,0.390243902,5.227743271
E01000961,0.615763547,4.459967759
E01000962,0.815850816,6.775407779
E01000963,0.934579439,5.591612581
E01000964,0.720288115,3.968253968
E01000965,0.907029478,5.286588759
E01000966,1.058201058,7.925696594
E01000967,0.783289817,4.120541205
E01000968,0.85995086,5.73878628
E01000969,1.004016064,6.641053787
E01000970,1.162790698,6.024096386
E01000971,0.796178344,4.484304933
E01000972,1.03286385,6.224899598
E01000973,0.546875,4.522058824
E01000974,1.036866359,8.265497808
E01000975,0.718778077,2.948717949
E01000976,0.325027086,1.213818861
E01000977,0.404040404,1.646090535
E01000978,0.317460317,2.160318363
E01000979,0.363196126,2.102803738
E01000980,0.661157025,1.92563081
E01000981,0.293685756,0.851305335
E01000982,0.559440559,1.632406288
E01000983,0.133155792,0.492072171
E01000984,2.533172497,3.889184869
E01000985,0,0.742240216
E01000986,0.137931034,0.664084117
E01000987,0.184162063,1.074443592
E01000989,0,0.178997613
E01000990,0,0
E01000991,0,0.277623542
E01000992,0,0.056593096
E01000993,0.16025641,0.933997509
E01000994,0.352112676,0.503144654
E01000995,0,0.57208238
E01000996,0.214132762,0.537634409
E01000997,0.183150183,0.393184797
E01000998,0.154798762,1.225323349
E01000999,0,0.366837858
E01001000,0.182149362,0.873998543
E01001001,0,0.623268698
E01001002,0,0.613496933
E01001003,0,0.561447286
E01001004,0.121065375,1.509606587
E01001005,0.161030596,1.528878822
E01001006,0.414364641,1.255458515
E01001007,0,0.414078675
E01001008,0.362318841,0.825471698
E01001009,0.141843972,0.29925187
E01001010,0.307692308,0.914285714
E01001011,0.326441785,1.264755481
E01001012,0.471142521,1.79245283
E01001013,0,0.549702245
E01001015,0,0.13726836
E01001016,0,0.229753016
E01001017,0,0.240818784
E01001018,0,0.300661455
E01001019,0.164744646,0.135409614
E01001020,0,0
E01001021,0,0.291757841
E01001022,0.154798762,0.135409614
E01001023,0.164068909,0.551673409
E01001024,0,0
E01001025,0,0.142247511
E01001026,0,0.532765051
E01001027,0,0.131839156
E01001028,0,0.369458128
E01001029,0.142857143,0.85812357
E01001030,0,0
E01001031,0,0.958247775
E01001032,0,0.875
E01001033,0.420757363,1.590214067
E01001034,0.420757363,1.813633521
E01001035,0.109769484,1.046255507
E01001036,0.289855072,0.826934436
E01001037,0.267737617,1.111837802
E01001038,0,0.582935877
E01001039,0.161030596,0.766283525
E01001040,0.247218789,1.182033097
E01001041,0.240673887,1.51856018
E01001042,0.483558994,2.211981567
E01001044,0.570776256,1.160541586
E01001046,0.116414435,0.72878709
E01001047,1.441241685,4.217215482
E01001049,0.180505415,0.629370629
E01001050,0,0.580720093
E01001051,0.335008375,1.348747592
E01001052,0,0
E01001053,0.180831826,0.511508951
E01001054,0,0.161203654
E01001055,0,0.636537237
E01001056,0.167504188,0.281848929
E01001057,0,0
E01001058,0,0.076045627
E01001059,0.143678161,0.14114326
E01001060,0,0.189035917
E01001061,0,0
E01001062,0.341880342,1.313197636
E01001063,0,0.518134715
E01001064,0,0.306748466
E01001065,0,0.228136882
E01001066,0,0.212014134
E01001067,0,0.120336943
E01001068,0.126742712,0.751879699
E01001069,0,0.149812734
E01001070,0,0.993377483
E01001071,0,0.157645822
E01001072,0.177619893,0.393959291
E01001073,0.320512821,0.820793434
E01001074,0.226244344,0.494804552
E01001075,0,0.122699387
E01001076,0,0.120992136
E01001077,0,0.147928994
E01001078,0,0.353107345
E01001079,0,0
E01001080,0,0
E01001081,0,0
E01001082,0,0
E01001083,0.35335689,1.516990291
E01001084,0.144092219,1.635155851
E01001085,0.145985401,0.937866354
E01001086,0,0.328227571
E01001087,0.170502984,2.176202176
E01001088,0.162601626,0.899280576
E01001089,0.427350427,3.159041394
E01001090,0.744680851,1.856763926
E01001091,0.169491525,0.438596491
E01001092,0,0.297619048
E01001093,0,0.216099406
E01001094,0.327868852,1.315789474
E01001095,0.15600624,0.981675393
E01001096,0,0.068587106
E01001097,0.157604413,1.132228063
E01001098,0.178890877,0.600801068
E01001099,0,0.32615786
E01001100,0.16,0.772698004
E01001101,0,0.070126227
E01001102,0.148148148,0.392413342
E01001103,0,0
E01001104,0,0.843373494
E01001105,0,0
E01001106,0,0
E01001107,0,0.235017626
E01001108,0.153609831,0.229753016
E01001109,0.099700897,0.597524541
E01001110,0.952380952,2.215799615
E01001111,0.898203593,2.501421262
E01001112,0.223214286,0.607594937
E01001113,0,0.40302267
E01001114,0.156494523,0.932711526
E01001115,0.29154519,1.969611705
E01001116,0,0.626959248
E01001118,0.110375276,0.737667128
E01001119,0,0
E01001120,0,0.371195249
E01001121,0,0.077160494
E01001122,0,1.46179402
E01001123,0,0.248292986
E01001124,0,0.256410256
E01001125,0.156985871,0.679851669
E01001126,0,0
E01001127,0,0
E01001128,0.33557047,1.592356688
E01001129,0,0
E01001130,0,0
E01001131,0.145772595,0.50955414
E01001132,0,0.060753341
E01001133,0,0.313479624
E01001134,0,0.126103405
E01001135,0,0.240384615
E01001136,0.273224044,1.575578533
E01001137,0.096061479,2.434526005
E01001138,0.252525253,0.927766733
E01001139,0.13368984,3.411131059
E01001140,0.125156446,0.945775536
E01001141,0,0.746887967
E01001142,0,0.612870276
E01001143,0.21978022,0.727650728
E01001144,0.72815534,1.405283867
E01001145,0.104166667,0.915855753
E01001146,0,0.386349002
E01001147,0.138888889,1.104362231
E01001148,0,0.751010976
E01001149,0,1.00565682
E01001150,0.146842878,0.942840306
E01001151,0.13568521,1.080773606
E01001152,0.115606936,1.608187135
E01001153,0,0.488400488
E01001154,0.250626566,0.474683544
E01001155,0,0.335946249
E01001156,0.129032258,2.128883774
E01001157,0,0.218579235
E01001158,0.274348422,2.004008016
E01001159,0.127226463,2.292409577
E01001160,0,0.362694301
E01001161,0,0.282645562
E01001162,0.119474313,0.782122905
E01001163,0.11627907,0.595238095
E01001164,0.274977085,2.973395931
E01001165,0,0.952885124
E01001166,0.428265525,1.518218623
E01001167,0.34965035,1.117798796
E01001168,0.126742712,0.753093061
E01001169,0.305343511,0.333704116
E01001170,0,0.591397849
E01001171,0.262812089,0.337268128
E01001172,0.396301189,1.279788173
E01001173,0.084245998,0.793364587
E01001174,0.185185185,0.585480094
E01001175,0,2.82962071
E01001176,0,0.214132762
E01001177,0,0.435594275
E01001178,0.15576324,0.731707317
E01001179,0,0
E01001180,0.13986014,1.369168357
E01001181,0.102880658,0.376254181
E01001182,1.028806584,0.915492958
E01001183,0,0.494233937
E01001184,0,0.751879699
E01001185,0.127713921,0.472813239
E01001186,0.33557047,1.494321578
E01001187,0.358422939,1.522070015
E01001188,0.125313283,1.651186791
E01001189,0,0.82781457
E01001190,0.310559006,1.720714758
E01001191,0.616649538,1.34194831
E01001192,0.132802125,2.368421053
E01001193,0.340715503,1.464307505
E01001194,0.154320988,2.122186495
E01001195,0.611620795,1.994750656
E01001196,0.527704485,3.189493433
E01001197,0.528401585,6.049250535
E01001198,0.315457413,2.54735467
E01001199,0.137551582,3.629976581
E01001200,0.591715976,4.030710173
E01001201,0.303951368,2.577319588
E01001202,0.96069869,2.459016393
E01001203,1.711229947,5.481823428
E01001204,0.163934426,0.638569604
E01001205,0.30075188,0.683760684
E01001206,0,0.555212832
E01001207,0.254452926,2.21574344
E01001208,0,0.534351145
E01001209,0.443786982,1.828153565
E01001210,0,0.322061192
E01001211,0,0.948991696
E01001212,0.38961039,1.66093929
E01001213,0,0.050327126
E01001214,0,1.077097506
E01001215,0,0.229779412
E01001216,0.19379845,0.116211505
E01001217,0,0.273037543
E01001218,0,0.338983051
E01001219,0,0.238435861
E01001220,0.804828974,0.908500973
E01001223,0.3003003,2.017484869
E01001224,0.167785235,0.834938985
E01001225,0.538793103,1.423877327
E01001226,0,1.486748546
E01001227,0,1.339584729
E01001228,0.464576074,2.447916667
E01001229,0,2.331961591
E01001230,0.15576324,2.327272727
E01001231,0.364520049,2.106270943
E01001232,0,0.587084149
E01001233,0.306278714,3.688239388
E01001234,1.857585139,3.620955316
E01001235,0.471698113,3.05725403
E01001236,1.069518717,4.33604336
E01001237,0.837988827,4.428754814
E01001239,0.507614213,3.21453529
E01001240,0.145137881,1.444444444
E01001241,0.56980057,3.482328482
E01001242,0.637958533,3.070175439
E01001243,0.378787879,2.739726027
E01001244,0.641025641,3.419104688
E01001245,0.616649538,5.050973123
E01001246,0,1.192411924
E01001247,0.817757009,2.519548219
E01001248,0.165837479,1.80798005
E01001249,0.746268657,2.771179731
E01001250,0.393700787,0.998638221
E01001251,0,1.298701299
E01001252,0.396039604,1.307189542
E01001253,0.36809816,1.849217639
E01001254,0,1.936619718
E01001255,0,1.518026565
E01001257,0,0.265721878
E01001258,0,0.544959128
E01001259,0,0.426829268
E01001260,0.137931034,0.331439394
E01001261,0.111111111,0.595238095
E01001262,0.355871886,0.551470588
E01001263,0.132978723,0.312989045
E01001264,0,0.111296605
E01001265,0,0.461361015
E01001266,0.163132137,0.598476605
E01001267,0,0
E01001268,0,0.195503421
E01001269,0.100704935,0.32271077
E01001270,0.333889816,0.569151964
E01001271,0,0
E01001272,0,0.689259047
E01001273,0.3125,2.364066194
E01001274,0,0.300842359
E01001275,0.616016427,2.825484765
E01001276,0.135317997,1.164725458
E01001277,0.54884742,1.882563873
E01001278,0.571428571,2.052238806
E01001279,0,1.153324288
E01001280,0.365408039,1.314348302
E01001281,0,1.034259858
E01001282,0.315457413,2.103250478
E01001283,0.49689441,1.055555556
E01001284,0.165837479,0.745840505
E01001285,0.168350168,1.060267857
E01001286,0.158478605,0.180396873
E01001287,0,0
E01001288,0.541516245,0.880162492
E01001289,0,0.825825826
E01001290,0,1.238236751
E01001291,0.189393939,0.693240901
E01001292,0,0.476474092
E01001293,0,0.215982721
E01001294,0,0
E01001295,0,0.222098834
E01001296,0.222717149,0.680272109
E01001297,0.189393939,0.873362445
E01001298,0,0
E01001299,0,0.989522701
E01001300,0,0.56710775
E01001301,0.460829493,2.234042553
E01001302,0.462962963,2.351404311
E01001303,0,2.440441604
E01001304,0.407055631,1.545778835
E01001305,0.154559505,1.660735469
E01001306,0.411522634,2.652683529
E01001307,0.317965024,0.840777719
E01001308,0.136425648,1.145989038
E01001309,0,0
E01001310,0,0.224618149
E01001311,0,0.356435644
E01001312,0.155279503,0.87890625
E01001313,0,0.228963938
E01001314,0,0.254291163
E01001315,0,0
E01001316,0.155520995,0.803212851
E01001317,0,0.324976787
E01001318,0,0
E01001319,0,0.129449838
E01001320,0,0.25477707
E01001321,0,0.256959315
E01001322,0,0.285714286
E01001323,0,0.194269063
E01001324,0,0.298151461
E01001325,0,0.098619329
E01001326,0.142857143,0.306122449
E01001327,0.162337662,0.256016385
E01001328,0,0
E01001329,0.304414003,0.895522388
E01001330,0,0.215401185
E01001331,0,0
E01001332,0,0.245700246
E01001333,0.210970464,0.506329114
E01001334,0,0.357568534
E01001335,0,0
E01001336,0,0.107411386
E01001337,0.487210719,2.088061734
E01001338,0,0.44709389
E01001339,0.137174211,0.535475234
E01001340,0.173611111,0.498753117
E01001341,0,0.054914882
E01001342,0.147275405,0.46201232
E01001343,0.200400802,1.252609603
E01001344,0.20768432,1.598579041
E01001345,0,0.501113586
E01001346,0.144300144,0.794070937
E01001347,0.279329609,1.324503311
E01001348,0.142247511,1.207000604
E01001349,0.388349515,0.560616678
E01001350,0.457317073,2.546455609
E01001351,1.523394995,6.582914573
E01001352,0.434153401,4.184884447
E01001353,0.439882698,5.48037889
E01001354,0.835073069,3.90815828
E01001355,0.630252101,2.759325498
E01001356,0.264200793,1.74904943
E01001357,0.245098039,0.815602837
E01001358,0.225988701,2.198852772
E01001359,0,0
E01001360,0,0.487804878
E01001361,0.157480315,0.98258151
E01001362,0.109649123,0.20826102
E01001363,0,0.049701789
E01001364,0,0.213219616
E01001365,0.426742532,0.756715853
E01001366,0,0.096200096
E01001367,0,0.107334526
E01001368,0,0.112107623
E01001369,0,0.148075025
E01001370,0,0
E01001371,0.453857791,0.434971727
E01001372,0,0.237529691
E01001373,0,0.296150049
E01001374,0.31779661,2.626158599
E01001375,0.547195622,3.117359413
E01001376,0.259403372,2.568807339
E01001377,0.269541779,1.053936764
E01001379,0.531914894,1.952900632
E01001380,0.451263538,3.200692042
E01001381,1.286173633,5.701990317
E01001382,1.023890785,6.155950752
E01001383,0.147058824,0.895355344
E01001384,0.4048583,2.800466744
E01001385,0.140056022,1.97486535
E01001386,0.743494424,4.190260476
E01001387,0.385109114,1.975595584
E01001388,0.137174211,3.084648494
E01001389,0.388601036,1.575230853
E01001390,0.391134289,2.43767313
E01001391,0,1.333333333
E01001392,0.290697674,1.318681319
E01001393,0.225988701,3.342175066
E01001394,0.27700831,0.503778338
E01001395,0,0.941028858
E01001396,0,0.997340426
E01001397,0.120336943,0.60296846
E01001398,0,0.30052592
E01001399,0,0.140548138
E01001400,0.165562914,0.128534704
E01001401,0,0
E01001402,0.138121547,0.376952073
E01001403,0,0.119904077
E01001404,0,0
E01001405,0.222222222,0.505617978
E01001406,0.143678161,0.606060606
E01001407,0.161812298,0.704676489
E01001408,0,0.12070006
E01001409,0,0.343473994
E01001410,0,0
E01001411,0.127713921,0.710770913
E01001412,0,0.053163211
E01001413,0,0.122624157
E01001414,0,0
E01001415,0.436681223,1.745877789
E01001416,0.165562914,0.230017251
E01001417,0,0.206398349
E01001418,0,0.470311581
E01001419,0.123152709,0.461065574
E01001420,0.149700599,0.108577633
E01001421,0.138312586,0.185643564
E01001422,0.307219662,1.050175029
E01001423,0.304414003,1.379724055
E01001424,0,0
E01001425,0.120627262,0.514138817
E01001426,0.153846154,0.386526781
E01001427,0,0.17626322
E01001428,0,0.116076611
E01001429,0,0.809716599
E01001430,0.148148148,0.205973223
E01001431,0.142450142,0.396151669
E01001432,0.12642225,0.373333333
E01001433,0,0.056148231
E01001434,0.180505415,2.003878474
E01001435,0,0.727994705
E01001436,0.293255132,0.810947795
E01001437,0.102040816,0.485651214
E01001438,0,0.980392157
E01001439,0.122699387,0.575539568
E01001440,0,0.059772863
E01001441,0,0.234329233
E01001442,0,0
E01001444,0,0
E01001445,0.156617071,0.566171267
E01001446,0.136798906,0.210415571
E01001447,0.126903553,0.732600733
E01001448,0.141643059,0.298953662
E01001449,0,0.061766523
E01001450,1.693480102,6.388415673
E01001451,0.56022409,1.429459291
E01001452,0,0.073691968
E01001453,0.148148148,0.356083086
E01001454,0,0
E01001455,0,0.13726836
E01001456,0.2,0.776836158
E01001457,0,0.218102508
E01001458,0,0.385038504
E01001459,0,0
E01001460,0,0.192957067
E01001461,0.137362637,0.309597523
E01001462,0.175438596,1.079136691
E01001463,0.189393939,0.393700787
E01001464,0,0.314465409
E01001465,0.754716981,4.749679076
E01001466,0,0.46875
E01001467,0,0.465116279
E01001468,0,0.071530758
E01001469,0,0.1735107
E01001470,0,0.122699387
E01001471,0,0.258397933
E01001472,0.124223602,0.540540541
E01001473,0.357781753,1.532801962
E01001474,0.107991361,0.709219858
E01001475,0,0.113830393
E01001476,0.158227848,0.452744765
E01001477,0.156494523,0.647410359
E01001478,0,0.542168675
E01001479,0.290275762,0.223588597
E01001480,0.164473684,0.816070308
E01001481,0,0.399315459
E01001482,0.144927536,0.470711297
E01001483,0,0
E01001484,0,0.630693763
E01001485,0,0.537345513
E01001486,0,0.323924109
E01001487,0,0.252397779
E01001488,0,0.356052899
E01001489,0.141843972,0.622729632
E01001491,0.526315789,1.421319797
E01001492,0,0
E01001493,0,0.752688172
E01001494,0,0
E01001495,0.255754476,0.832408435
E01001496,0,0
E01001497,0.187265918,0.137931034
E01001498,0.12987013,0.776053215
E01001499,0.175438596,0.331125828
E01001500,0.344827586,1.063829787
E01001501,0.297914598,1.510297483
E01001502,0.145772595,0.150678051
E01001503,0,0.107642626
E01001504,0.172413793,0.424528302
E01001505,0,0.566718187
E01001507,0.115473441,0.612088753
E01001508,0,0.164744646
E01001509,0.141242938,0.67834935
E01001511,0,2.570828961
E01001512,0,0.267498885
E01001513,0,0
E01001514,0.281690141,0.942285041
E01001515,0.257069409,0.49776008
E01001516,0.13986014,0.32848428
E01001517,0,0.100704935
E01001518,0.143061516,0.539892022
E01001520,0.420757363,1.297998918
E01001521,0.139082058,1.119402985
E01001522,0,0.220750552
E01001523,0,0.377765785
E01001524,0,0.673400673
E01001525,0.380228137,1.723264065
E01001526,0,0.196335079
E01001527,0,0.582807188
E01001528,0.123762376,0.459506031
E01001529,0,0.395480226
E01001530,0.154083205,0.637311703
E01001531,0.180831826,1.127554616
E01001532,0,1.124297314
E01001533,0,1.262626263
E01001534,0.159489633,0.648202711
E01001535,0,0.139567341
E01001536,0.110497238,0.556962025
E01001537,0,0
E01001538,0,0
E01001539,0,0
E01001540,0.118906064,0.323974082
E01001541,0.149700599,0.25974026
E01001542,0.287769784,0.709219858
E01001543,0,0
E01001544,0.152439024,0.752314815
E01001545,0,0
E01001546,0,0
E01001547,0,0
E01001548,0,0.051466804
E01001549,0.114810563,0.327600328
E01001550,0,0
E01001551,0,0
E01001552,0.145560408,0.560081466
E01001553,0.17699115,0.541842264
E01001554,0.272479564,0.461893764
E01001555,0.245098039,0.874769797
E01001556,0,0.192802057
E01001557,0,0.603500302
E01001558,0,0.308800823
E01001559,0.13986014,0.371920037
E01001560,0,0.78125
E01001562,0.113765643,0.184842884
E01001563,0.268817204,1.160092807
E01001564,0,0.36809816
E01001565,0.266666667,1.564455569
E01001566,0,0.287356322
E01001567,0,0.263678312
E01001568,0,0.541125541
E01001569,0,0.791407575
E01001570,0.4,0.741918389
E01001571,0,0.166574125
E01001572,0.295857988,1.466992665
E01001573,0,0.125865324
E01001574,0,0.050813008
