OA21CD,SMEDebt
E00171620,1846.34
E00171621,687.09
E00171622,1898.11
E00171623,1462.53
E00171625,694.82
E00171626,910.07
E00171627,1171.73
E00171628,997.39
E00171629,538.17
E00171630,409.55
E00171631,278.58
E00171632,152.34
E00171633,2492.13
E00171634,3094.97
E00171635,1605.45
E00171636,3408.04
E00171637,6302.02
E00171638,6227.1
E00171639,9011.86
E00171640,2705.76
E00171641,2239.48
E00171643,487.32
E00171644,236.61
E00171645,1196.83
E00171646,372.69
E00171647,661.96
E00171648,230.44
E00171649,848.08
E00171650,429.47
E00171652,4542.37
E00171653,609.63
E00171654,481.84
E00171655,601.87
E00171656,853.39
E00171657,761.64
E00171659,419.1
E00171660,726.66
E00171661,3567.08
E00171662,2904.8
E00171664,1408.49
E00171666,1392.92
E00171667,832.88
E00171669,722.42
E00171670,921.54
E00171671,1178.26
E00171672,1568.26
E00171673,2280.87
E00171674,5533.26
E00171675,927.52
E00171676,490
E00171677,920.23
E00171678,1307.22
E00171679,1403.55
E00171680,1410.86
E00171681,2406.96
E00171682,3290.3
E00171683,1445.01
E00171684,1401.16
E00171685,1155.68
E00171686,1203.76
E00171687,798.08
E00171688,778.79
E00171689,938.68
E00171690,817
E00171691,914.68
E00171692,1050.25
E00171693,1022.83
E00171694,1601.69
E00171695,762.41
E00171696,2429.62
E00171697,1765.14
E00171698,2588.79
E00171699,1459.13
E00171700,1542.26
E00171701,1864.97
E00171702,1220.16
E00171703,2262.77
E00171704,1606.08
E00171706,842.58
E00171707,1815.77
E00171708,5033.27
E00171709,1654.52
E00171710,1837.57
E00171711,1743.77
E00171713,1958.81
E00171714,906.17
E00171715,1247.42
E00171716,963.58
E00171717,2242.22
E00171718,921.77
E00171719,2175.72
E00171721,2115
E00171722,2048.34
E00171724,1193.96
E00171725,3179.65
E00171727,3539.57
E00171730,1939.34
E00171732,2202.4
E00171736,1205.25
E00171738,1084.19
E00171739,992.94
E00171741,1036.84
E00171743,1293.6
E00171744,979.29
E00171746,1083.02
E00171747,2051.34
E00171749,920.85
E00171750,3932.7
E00171752,7441
E00171753,3904.57
E00171755,5441.31
E00171757,6500.95
E00171758,3926.42
E00171760,2572.78
E00171761,5595.13
E00171763,2139.84
E00171764,1569.95
E00171766,2189.32
E00171767,11147.41
E00171769,4701.89
E00171774,1033.61
E00171777,1145.15
E00171778,1626.43
E00171780,888.87
E00171781,1346.95
E00171783,1645.51
E00171785,597.59
E00171786,1529.27
E00171788,1674.43
E00171789,1234.49
E00171791,1067.03
E00171792,1791.17
E00171797,2889.27
E00171799,5603.06
E00171800,1404.35
E00171802,907.21
E00171803,1489.58
E00171805,1249.23
E00171806,1141.91
E00171808,1362.19
E00171809,829.31
E00171811,1718.83
E00171813,1897.25
E00171814,1772.33
E00171816,1009.66
E00171817,971.63
E00171819,868.37
E00171820,1127.32
E00171822,527.79
E00171825,1224.3
E00171827,840.16
E00171828,3729.51
E00171830,717.64
E00171831,1041.58
E00171833,729.62
E00171834,505.61
E00171836,5048.72
E00171837,1808.92
E00171839,1227.09
E00171841,1272.82
E00171842,696.31
E00171844,870.75
E00171845,2190.09
E00171847,1952.81
E00171848,1611.03
E00171850,1121.78
E00171855,519.44
E00171856,680.87
E00171858,5886.96
E00171859,283.8
E00171861,6498.35
E00171862,702.68
E00171864,2105.68
E00171865,850.33
E00171867,1912.13
E00171869,866.31
E00171870,1256.43
E00171873,1325.39
E00171875,663.86
E00171878,1253.78
E00171881,871.17
E00171882,1972.91
E00171883,1375.02
E00171884,3900.04
E00171885,2748.01
E00171886,1940.44
E00171887,3608.58
E00171888,2388.18
E00171889,1838.77
E00171890,916.13
E00171891,928.03
E00171892,976.87
E00171893,5676.89
E00171894,3464.13
E00171895,5335.15
E00171896,972.04
E00171897,2448.59
E00171898,676.79
E00171899,538.99
E00171900,2325.53
E00171901,580.05
E00171902,627.87
E00171903,881.08
E00171904,508.07
E00171905,874.37
E00171907,886.25
E00171908,822.56
E00171909,1745.08
E00171911,1543.23
E00171912,1531.18
E00171913,2469.41
E00171914,2379.97
E00171915,2515.08
E00171916,1992.56
E00171917,2685.42
E00171918,2333.12
E00171919,0
E00171920,0
E00171921,2697.54
E00171922,1299.42
E00171923,3600.08
E00171924,3852.78
E00171925,971.96
E00171926,487.3
E00171929,1577.48
E00171930,1248.2
E00171932,12012.51
E00171933,2412.6
E00171934,4043.63
E00171935,3656.68
E00171936,4080.01
E00171937,2476.01
E00171938,3276.43
E00171939,1323.23
E00171940,815.3
E00171942,1983.59
E00171943,1675.92
E00171945,1621.19
E00171946,902.34
E00171948,276.48
E00171949,338.48
E00171951,5509.54
E00171953,2794.09
E00171954,880.07
E00171957,3501.54
E00171959,2160.28
E00171960,3180.42
E00171967,2425.53
E00171971,3469.26
E00171973,9651.57
E00171974,2682.79
E00171976,0
E00171977,0
E00171978,458.85
E00171979,7846.49
E00171980,597.14
E00171981,814.8
E00171982,596.78
E00171983,930.33
E00171984,0
E00171985,8526.65
E00171986,853.61
E00171988,631.36
E00171989,624.57
E00171990,578.23
E00171992,4964.99
E00171993,2176.65
E00171994,1821.37
E00171995,5849.03
E00171996,4179.32
E00171997,1845.81
E00171998,2686.56
E00171999,962.84
E00172000,2086.98
E00172001,2197.32
E00172002,808.55
E00172003,1958.45
E00172004,2366.62
E00172006,2037.65
E00172007,829.77
E00172008,1988.7
E00172009,1272.45
E00172010,1257.79
E00172011,718.4
E00172012,1882.85
E00172014,2053.11
E00172016,689.47
E00172017,518.43
E00172018,868.72
E00172020,431.55
E00172021,124.88
E00172022,338.24
E00172023,731.04
E00172024,596.97
E00172025,418.55
E00172026,439.05
E00172027,380.37
E00172028,224.19
E00172029,289.4
E00172030,726.4
E00172031,674.5
E00172032,957.77
E00172033,843.47
E00172034,703.67
E00172035,290.81
E00172036,551.9
E00172037,460.07
E00172038,355.75
E00172039,1273.6
E00172041,873.81
E00172042,3634.44
E00172043,599.65
E00172044,506.39
E00172045,748.46
E00172046,2328.77
E00172047,2054.67
E00172048,466.89
E00172050,797.28
E00172052,10162.91
E00172053,5981.37
E00172054,1027.07
E00172055,957.45
E00172056,4700.55
E00172057,5207.17
E00172058,3551.98
E00172059,2427.05
E00172060,928.17
E00172061,5713.77
E00172062,4993.52
E00172063,5505.74
E00172064,5356.01
E00172065,3313.76
E00172068,975.4
E00172069,9715.52
E00172070,1217.76
E00172071,1429.11
E00172073,982.42
E00172075,804.16
E00172076,742.42
E00172077,5252.96
E00172078,583.32
E00172079,794.66
E00172083,2343.06
E00172084,1239.07
E00172085,1401.1
E00172086,1281.6
E00172087,3418.5
E00172091,1929.27
E00172092,1048.74
E00172093,3666.7
E00172094,2307.38
E00172095,5018.17
E00172096,4444.56
E00172097,1386.7
E00172098,5181.38
E00172099,2141.18
E00172100,3249.52
E00172101,4978.46
E00172103,2148.63
E00172105,10809.3
E00172107,1208.63
E00172108,2299.25
E00172109,2004.69
E00172110,1323.15
E00172111,1910.21
E00172112,1754.58
E00172113,2496.5
E00172114,5643.93
E00172115,619.33
E00172116,746.97
E00172117,3195.89
E00172118,1403.34
E00172119,2608.48
E00172120,2075.8
E00172121,1888.19
E00172122,988.15
E00172123,1312.08
E00172124,554.44
E00172125,876.73
E00172126,1016.2
E00172128,287.68
E00172131,516.85
E00172135,1416.99
E00172136,1027.94
E00172137,651.23
E00172138,1145.69
E00172139,225.69
E00172140,1595.52
E00172141,2669.97
E00172142,4174.27
E00172143,2736.51
E00172144,2621.05
E00172145,1811.26
E00172146,2115.17
E00172147,3601.52
E00172148,3233.43
E00172149,3749.44
E00172150,4309.04
E00172151,3499.88
E00172152,1162.75
E00172153,775.79
E00172154,1239.11
E00172155,1311.29
E00172156,1386.08
E00172158,2569.57
E00172159,2309.28
E00172160,3428.72
E00172161,2258.5
E00172162,786.81
E00172163,691.47
E00172164,1120.55
E00172165,3428.12
E00172166,1537
E00172167,2587.56
E00172168,3582.15
E00172169,2901.93
E00172170,3405.66
E00172171,2417
E00172172,472.64
E00172174,4712.44
E00172176,616.96
E00172177,1120.53
E00172178,825.04
E00172179,1075.65
E00172180,1064.72
E00172181,830.12
E00172182,1957.13
E00172183,791.4
E00172184,1491.89
E00172185,3169.81
E00172186,1414.34
E00172187,2301.31
E00172189,1018.53
E00172191,2318.21
E00172192,1930.61
E00172193,10863.18
E00172194,8407.97
E00172195,3058.61
E00172196,1170.69
E00172197,855.05
E00172200,992.65
E00172201,1186
E00172202,773.35
E00172203,2831.82
E00172204,984.18
E00172205,4266.04
E00172206,1078.21
E00172212,817.75
E00172213,3218.85
E00172214,2890.2
E00172215,7749.73
E00172216,1780.26
E00172217,3538.88
E00172218,2329.02
E00172219,2769
E00172220,2786.88
E00172221,1623.15
E00172222,8610.49
E00172223,3431.67
E00172224,2177.09
E00172225,1545.78
E00172226,1815.86
E00172227,2439.42
E00172228,1546.23
E00172229,2552.74
E00172230,1535.49
E00172231,1168.7
E00172232,1360.33
E00172233,3570.76
E00172234,4056.71
E00172235,5306.61
E00172236,831.76
E00172237,858.7
E00172238,970.63
E00172242,850.18
E00172243,1343.72
E00172244,1879.69
E00172245,1541.5
E00172246,923.96
E00172247,1749.85
E00172248,377.5
E00172249,2242.45
E00172250,2177.77
E00172251,2588.01
E00172252,1844.53
E00172253,4772.6
E00172254,16009.22
E00172255,2135.85
E00172257,1177.98
E00172258,1054.27
E00172259,4834.67
E00172261,2998.28
E00172263,6747.65
E00172264,493.02
E00172265,1831.3
E00172266,1908.88
E00172267,9973.9
E00172268,4360.34
E00172269,12447.82
E00172270,1451.19
E00172271,1556.57
E00172272,7298.8
E00172274,3445.53
E00172277,4333.23
E00172278,1823.46
E00172279,1198.03
E00172280,941.9
E00172281,6481.97
E00172282,2882.88
E00172283,4953.02
E00172284,1123.94
E00172285,490.95
E00172286,892.44
E00172287,995.79
E00172288,3012.54
E00172291,3436.36
E00172292,3814.12
E00172293,5439.62
E00172294,1798.01
E00172295,5455.38
E00172296,2062.49
E00172297,3221.11
E00172298,2594.39
E00172299,4130.61
E00172300,940.82
E00172301,1728.85
E00172302,9671.44
E00172303,2441.35
E00172304,2358.79
E00172305,2038.68
E00172307,5623.55
E00172308,1487.21
E00172309,764.68
E00172310,4988.03
E00172311,2623.83
E00172312,3530.87
E00172313,1325.72
E00172314,1118.67
E00172315,4227.63
E00172316,1012.53
E00172317,2098.96
E00172318,1604.13
E00172319,6369.97
E00172320,2787.23
E00172321,4748.22
E00172322,4051.33
E00172323,6713.51
E00172324,4088.36
E00172325,1491.99
E00172326,3478.04
E00172327,2804.81
E00172328,3911.54
E00172329,4349.04
E00172330,3441.56
E00172331,4293.81
E00172332,4453.68
E00172333,5797.9
E00172334,4458.38
E00172335,4332.03
E00172336,1246.02
E00172337,8550.99
E00172338,2940.62
E00172339,1236.06
E00172340,1007.45
E00172341,3420.24
E00172342,4742.53
E00172343,5007.22
E00172344,4089.14
E00172345,5380.59
E00172346,242.53
E00172347,328.66
E00172349,572.25
E00172350,572.8
E00172352,4649.57
E00172353,5289.52
E00172354,2756.42
E00172355,1962.21
E00172356,2058.8
E00172357,1896.58
E00172358,1612.07
E00172360,411.79
E00172361,1219.78
E00172362,1311.92
E00172363,590.92
E00172364,896.4
E00172365,2975.83
E00172366,1613.6
E00172367,420.97
E00172368,1506.16
E00172369,2382.68
E00172370,658.98
E00172371,1040.41
E00172372,981.6
E00172373,3838.09
E00172374,1792.41
E00172375,1039.26
E00172376,1327.09
E00172377,902.98
E00172378,355.22
E00172379,361.67
E00172380,285.54
E00172381,335.9
E00172382,936.3
E00172383,258.67
E00172384,510.95
E00172385,947.88
E00172386,1882.64
E00172388,1557.18
E00172389,1288.69
E00172390,835.32
E00172391,477.29
E00172392,744.29
E00172393,618.67
E00172394,1449.9
E00172395,1466.1
E00172396,637.99
E00172397,439.28
E00172398,264.47
E00172399,607.37
E00172401,1753.67
E00172402,554.78
E00172403,584.74
E00172405,2935.96
E00172407,9148.85
E00172409,3129.01
E00172411,7179.73
E00172412,3850.94
E00172413,6571.93
E00172415,2391.3
E00172416,3846.56
E00172417,4609.07
E00172418,14797
E00172422,706.14
E00172424,627.19
E00172425,934.22
E00172426,7454.6
E00172428,4126.53
E00172429,3053.2
E00172431,8612.74
E00172432,945.92
E00172433,3241.42
E00172434,2665.77
E00172435,3953.51
E00172436,36576.73
E00172437,313.07
E00172438,420.4
E00172440,596.72
E00172442,2462.62
E00172443,4008.1
E00172445,531.44
E00172446,1672.81
E00172447,5089.59
E00172448,3307.01
E00172450,1583.8
E00172452,9885.09
E00172453,2864.41
E00172454,3161.02
E00172455,935.94
E00172456,1225.69
E00172457,795.45
E00172460,2950.36
E00172461,1296.83
E00172462,538.7
E00172463,975.23
E00172464,953.64
E00172465,1724.02
E00172466,772.63
E00172467,239.55
E00172468,871.43
E00172469,530.42
E00172470,810.46
E00172471,349.77
E00172472,483.78
E00172474,736.29
E00172475,722.13
E00172476,392.46
E00172477,701.68
E00172478,1777.26
E00172487,624.69
E00172488,286.24
E00172491,2668.13
E00172495,10581.93
E00172496,1628.53
E00172497,1325.96
E00172499,7449.06
E00172500,1738.62
E00172501,2078.14
E00172504,2740.68
E00172507,1434.21
E00172508,1727.17
E00172509,999.52
E00172510,1996.25
E00172511,418.11
E00172513,4241.4
E00172514,5631.25
E00172515,5150.58
E00172516,628.77
E00172517,1052
E00172518,802.37
E00172519,1549.41
E00172520,1141.85
E00172521,1353.56
E00172522,967.83
E00172523,969.36
E00172524,194.14
E00172526,762.59
E00172527,566.36
E00172530,3175.5
E00172533,987.27
E00172535,2043.96
E00172536,3055.57
E00172538,2062.55
E00172543,0
E00172544,0
E00172545,806.82
E00172546,535.82
E00172548,1677.76
E00172549,1769.72
E00172550,2066.22
E00172551,1634.93
E00172552,371.46
E00172553,834.25
E00172554,846.77
E00172555,959.41
E00172556,1594.54
E00172557,1242.27
E00172559,675.44
E00172561,655.3
E00172564,8458.54
E00172565,1232.81
E00172567,2522.62
E00172573,368.86
E00172575,886.08
E00172576,750.58
E00172578,384.18
E00172579,2031.49
E00172581,1214.16
E00172582,355.34
E00172584,1922.31
E00172585,1274.09
E00172587,2101.08
E00172589,1167.42
E00172590,3315.16
E00172592,3031.74
E00172593,3847.02
E00172595,1210.07
E00172596,1214.74
E00172598,1359.35
E00172599,830.12
E00172601,4707.65
E00172602,478.04
E00172603,1424.95
E00172604,469.69
E00172605,1917.83
E00172607,1504.72
E00172609,3871.58
E00172610,4175.38
E00172612,933.91
E00172613,23.35
E00172614,487.51
E00172615,1002
E00172617,525.49
E00172618,1914.47
E00172619,936.53
E00172620,2467.89
E00172621,1719.28
E00172622,2226.84
E00172623,7993.51
E00172624,5408.05
E00172625,14507.83
E00172626,5474.96
E00172627,3395.56
E00172628,2520.57
E00172632,467.16
E00172634,663.62
E00172635,425.38
E00172637,1793.34
E00172638,1861.57
E00172640,2328.02
E00172643,337.83
E00172645,1065.22
E00172649,1530.59
E00172651,2106
E00172652,1011.84
E00172654,2379.14
E00172655,812.32
E00172657,1003.56
E00172659,367.27
E00172660,1898.25
E00172662,969.7
E00172666,3726.88
E00172668,9524.07
E00172669,1329.23
E00172671,1146.47
E00172673,1322.32
E00172676,343.87
E00172677,279.67
E00172679,554.56
E00172680,1424.66
E00172682,1113.64
E00172683,1147.74
E00172685,1519.86
E00172687,1654.83
E00172691,1885.06
E00172693,2073.72
E00172694,2813.76
E00172696,2205.8
E00172697,3307.65
E00172699,321.46
E00172701,1056.29
E00172702,1742.25
E00172707,2105.71
E00172708,2397.01
E00172710,618.13
E00172711,1374.7
E00172713,1183.15
E00172715,1833.08
E00172716,2263.07
E00172718,1800.75
E00172722,10482.74
E00172725,2012.31
E00172727,2168.69
E00172732,830.86
E00172733,2349.05
E00172735,3255.85
E00172736,944
E00172738,3064.82
E00172741,3564.4
E00172743,0
E00172744,1761.28
E00172745,1630.57
E00172746,699.88
E00172747,2089.37
E00172748,1163.69
E00172749,952.95
E00172750,1618.31
E00172751,3594.35
E00172752,4593.33
E00172753,1729.99
E00172754,9190.75
E00172755,5423.85
E00172756,3051.45
E00172757,6755.15
E00172758,2466.3
E00172759,1746.57
E00172760,3437.3
E00172761,2677.63
E00172762,2861.05
E00172763,1348.14
E00172764,0
E00172765,2472.37
E00172766,1862.39
E00172767,2174.83
E00172768,1816.3
E00172769,1341.1
E00172770,1201.71
E00172772,1026.38
E00172773,932.39
E00172774,8246.58
E00172775,9816.58
E00172776,5786.32
E00172777,4418.84
E00172778,6408.74
E00172779,9793.2
E00172780,1477.86
E00172781,1765.11
E00172782,9856.17
E00172783,5154.29
E00172785,8608.42
E00172786,1819.11
E00172787,961.03
E00172788,13374.29
E00172789,3857.15
E00172790,1081
E00172791,6728.96
E00172792,1841.35
E00172793,2933.73
E00172794,8285.79
E00172795,1064.6
E00172796,1423.36
E00172797,1562.31
E00172799,1424.85
E00172800,1175.64
E00172801,1352.8
E00172802,16110.56
E00172803,1194.09
E00172804,1311.98
E00172805,1061.38
E00172806,1279.71
E00172807,1361.78
E00172808,1121.26
E00172809,1940.24
E00172810,4790.1
E00172811,14998.95
E00172812,738.36
E00172813,1935.43
E00172814,1256.32
E00172817,4700.24
E00172818,4682.97
E00172819,3987.74
E00172820,4244.36
E00172821,5674.63
E00172822,2861.97
E00172823,4279.94
E00172824,4445.5
E00172825,1689.24
E00172826,2897
E00172828,1358.04
E00172830,1233.64
E00172831,828.74
E00172833,964.08
E00172834,1067.69
E00172837,260.87
E00172839,444.11
E00172840,1603.12
E00172842,1824.95
E00172844,521.97
E00172845,551.87
E00172847,855.13
E00172848,645.92
E00172850,546.96
E00172851,561.35
E00172853,614.66
E00172854,984.86
E00172856,1248.81
E00172858,3501.79
E00172859,1090.09
E00172861,1899.19
E00172862,1337.68
E00172864,2512.4
E00172865,663.95
E00172867,620.74
E00172872,783.37
E00172873,2019.98
E00172875,905.42
E00172876,620.3
E00172878,1256.9
E00172879,1622.1
E00172881,1143.56
E00172882,823.63
E00172884,541.88
E00172886,544.91
E00172887,1025.33
E00172889,1284.37
E00172890,1085.12
E00172893,289.85
E00172895,878.94
E00172896,342.56
E00172898,509.54
E00172899,3250.37
E00172900,3333.02
E00172901,2134.61
E00172902,4153.86
E00172903,1862.26
E00172904,5209.38
E00172906,2484.58
E00172907,1937.66
E00172908,500.01
E00172909,316.29
E00172910,1169.86
E00172911,917.39
E00172912,569.03
E00172916,650.08
E00172918,212.85
E00172921,1388.81
E00172923,3380.72
E00172924,6974.69
E00172926,1370.41
E00172928,3251.05
E00172929,3093.5
E00172931,940.42
E00172934,592.01
E00172935,0
E00172937,2901.53
E00172938,0
E00172942,2325.94
E00172943,3756.41
E00172945,0
E00172946,3959.94
E00172948,1581
E00172949,1331.02
E00172954,804.26
E00172956,1027.03
E00172957,506.03
E00172959,595.04
E00172962,2428.11
E00172963,1137.02
E00172965,2960.97
E00172966,2158.76
E00172968,1178.42
E00172970,2411.09
E00172971,11032
E00172973,6002.75
E00172974,11820.07
E00172976,10425.45
E00172977,442.98
E00172979,432.83
E00172980,528.8
E00172988,661.48
E00172990,709.87
E00172991,1821.08
E00172994,0
E00172996,1276.54
E00172998,3195.65
E00172999,1007.07
E00173001,2576.58
E00173002,2145.39
E00173004,1337.81
E00173007,12016.47
E00173008,14416.24
E00173012,7655.13
E00173013,8702.55
E00173015,6772.36
E00173016,3746.84
E00173018,3358.64
E00173019,2989.5
E00173022,825.94
E00173026,4032.44
E00173027,3438.73
E00173029,2664.66
E00173030,753.03
E00173032,1428.16
E00173033,1425.78
E00173038,741.09
E00173043,839.98
E00173044,898.37
E00173046,896.69
E00173047,965.91
E00173049,808.72
E00173050,1039.38
E00173052,754.58
E00173054,610.48
E00173055,2721.53
E00173057,361.62
E00173058,2944.24
E00173060,2825.84
E00173061,2049.3
E00173063,1671.17
E00173064,568.74
E00173066,810.29
E00173068,2007.71
E00173069,3246.85
E00173071,4234.08
E00173072,5107.9
E00173074,6091.82
E00173075,6930.13
E00173077,6984.28
E00173078,5975.6
E00173080,774.8
E00173082,916.18
E00173083,859.23
E00173085,976.19
E00173086,2345.81
E00173088,1734.31
E00173089,1656.06
E00173091,896.6
E00173092,1577.04
E00173094,1941.67
E00173096,2148.59
E00173097,594.65
E00173099,871.36
E00173100,1683.66
E00173102,496.26
E00173105,680.14
E00173111,1267.13
E00173113,961.78
E00173114,3841.56
E00173116,573.76
E00173117,4565.88
E00173119,297.75
E00173120,3884.36
E00173122,442.7
E00173124,1710.12
E00173127,9151.9
E00173128,3512.61
E00173132,548.08
E00173133,832.63
E00173134,5606.53
E00173135,7132.9
E00173136,941.23
E00173138,1283.81
E00173139,1476.87
E00173140,934.62
E00173141,1330.46
E00173142,1803.27
E00173143,690.38
E00173144,621.59
E00173145,674.57
E00173147,1963.44
E00173148,1060.74
E00173149,1082.38
E00173150,447.71
E00173151,2682.11
E00173152,2764.29
E00173153,1369.06
E00173154,1125.56
E00173155,2043.46
E00173156,1401.92
E00173157,2157.55
E00173158,1549.52
E00173159,1443.42
E00173160,1540.65
E00173161,427.67
E00173162,476.85
E00173163,14254.24
E00173164,1652.59
E00173165,2033.98
E00173166,2304.66
E00173167,1735.4
E00173168,434.73
E00173171,661.02
E00173174,877.16
E00173176,595.18
E00173178,535
E00173179,636.17
E00173180,2373.25
E00173182,792.19
E00173183,3073.61
E00173184,1912.3
E00173185,2656.37
E00173187,2886.58
E00173188,1562.49
E00173189,4142.89
E00173190,460.05
E00173191,0
E00173192,0
E00173193,1230.19
E00173194,813.87
E00173195,1453.55
E00173196,2504.31
E00173198,3263.5
E00173200,1206.14
E00173201,1617.11
E00173202,1061.78
E00173203,1883.97
E00173204,2512.62
E00173205,2780.69
E00173206,1155.84
E00173207,805.55
E00173209,658.74
E00173211,293.91
E00173214,584.12
E00173217,675.58
E00173218,807.23
E00173220,849.95
E00173221,1327.15
E00173223,560.98
E00173225,975.71
E00173226,4199.7
E00173228,1206.99
E00173229,2992.06
E00173231,2518.39
E00173232,2373.68
E00173234,1952.68
E00173235,2428.33
E00173237,2304.07
E00173239,2052.53
E00173240,3112.85
E00173242,2522.47
E00173243,2399.86
E00173245,2424.75
E00173246,2664.44
E00173248,2680.86
E00173249,2837.78
E00173251,2338.22
E00173253,707.19
E00173254,1541.07
E00173256,3955.2
E00173257,2043.93
E00173259,2364.09
E00173260,2315.79
E00173262,2615.49
E00173263,2394.62
E00173267,2330.72
E00173268,2310.21
E00173270,925.08
E00173271,921.39
E00173276,2681.98
E00173277,773.16
E00173279,1423.83
E00173281,1364.36
E00173284,2420.08
E00173285,2778.2
E00173287,3027.72
E00173290,1435.72
E00173291,2337.67
E00173293,1999.7
E00173296,1962.42
E00173297,2812.41
E00173298,2049.26
E00173299,1822.76
E00173301,1227.51
E00173303,1042.8
E00173304,2793.86
E00173305,1345.69
E00173307,4734.63
E00173309,1271.97
E00173310,2812.78
E00173311,3821.26
E00173312,1616.26
E00173313,2848.9
E00173314,2650.29
E00173315,1182.72
E00173316,1197.98
E00173317,1538.49
E00173318,1860.79
E00173319,1472.97
E00173320,2018.26
E00173321,1402.69
E00173322,303.6
E00173323,230.59
E00173324,1638.37
E00173325,2846.26
E00173326,1678.13
E00173327,1036.44
E00173328,3111.91
E00173329,1290.85
E00173332,1539.18
E00173333,280.93
E00173334,1455.83
E00173335,3103.74
E00173336,919.65
E00173338,1564.25
E00173339,3460.91
E00173341,1287.88
E00173342,789.49
E00173344,1617.91
E00173345,1569.54
E00173346,1450.67
E00173347,1294.98
E00173348,1126.33
E00173349,625.53
E00173350,1680.66
E00173351,5001.62
E00173352,1684.53
E00173353,554.85
E00173354,334.64
E00173355,6703.53
E00173356,1189.85
E00173357,1040.1
E00173358,846.18
E00173359,3343.08
E00173360,967.8
E00173361,883.3
E00173362,452.39
E00173363,1634.88
E00173364,631.15
E00173365,637.46
E00173366,817.31
E00173367,757.85
E00173368,633.38
E00173370,1605.38
E00173371,939.36
E00173372,1159.17
E00173373,1014
E00173374,1257.79
E00173375,650.82
E00173376,1278.23
E00173377,1075.56
E00173378,972.66
E00173379,1453.17
E00173380,1442.03
E00173381,9889.13
E00173382,2351.42
E00173383,5996.8
E00173384,1894.59
E00173385,885.23
E00173386,872.76
E00173387,988.67
E00173388,1421.66
E00173389,707.83
E00173391,1778.48
E00173392,1098.9
E00173393,1338.48
E00173394,1536.86
E00173395,1051.88
E00173396,923.81
E00173398,1187.66
E00173399,1403.44
E00173400,1919.9
E00173401,1749.62
E00173402,1554.79
E00173403,1182.97
E00173404,1446.57
E00173405,951.97
E00173406,1320.41
E00173407,1240.33
E00173408,1060.68
E00173409,777.67
E00173410,611.86
E00173411,1026.15
E00173412,966.2
E00173413,1059.74
E00173414,602.44
E00173415,1638.9
E00173416,1692.51
E00173417,1050.45
E00173418,1041.77
E00173419,629.9
E00173420,829.5
E00173421,938.24
E00173422,886.08
E00173425,1099.83
E00173427,2219.83
E00173428,2825.66
E00173429,2374.68
E00173430,1303.28
E00173431,1015.21
E00173432,494.25
E00173433,821.17
E00173435,1692.01
E00173436,1973.62
E00173438,873.77
E00173439,850.83
E00173440,1431.34
E00173441,1326.5
E00173443,3480.23
E00173446,2421.45
E00173447,1753.76
E00173449,1262.87
E00173450,356.82
E00173451,372.15
E00173452,1658.61
E00173453,1097.57
E00173454,1737.23
E00173455,247.87
E00173456,295.01
E00173457,2528.22
E00173458,3798.9
E00173459,2381.76
E00173460,413.24
E00173461,388.93
E00173462,295.38
E00173463,498.08
E00173464,372.09
E00173465,815.94
E00173466,1282.91
E00173468,4570.96
E00173471,2537.17
E00173473,2601.11
E00173474,1373.06
E00173476,2685.76
E00173477,3424.21
E00173478,1390.29
E00173479,302.4
E00173482,1384.66
E00173484,1190.3
E00173485,438.02
E00173486,1017.11
E00173487,6109.17
E00173489,4898.1
E00173490,559.78
E00173491,469.56
E00173492,693.49
E00173494,0
E00173495,0
E00173496,1014.4
E00173497,134.81
E00173498,407.87
E00173499,8046.79
E00173500,847.76
E00173501,1343.85
E00173503,602.27
E00173505,2034.04
E00173506,10167.12
E00173507,4769.33
E00173508,3890.74
E00173509,3862.48
E00173512,13941.59
E00173514,10514.13
E00173515,804.38
E00173516,5925.73
E00173517,4200.01
E00173520,7614.35
E00173521,1024.15
E00173522,5377.16
E00173523,351.31
E00173524,11743.8
E00173525,5515.11
E00173528,7917.28
E00173529,7591.56
E00173530,11376.65
E00173531,4572.34
E00173532,1698.2
E00173534,972.45
E00173536,2264.43
E00173537,2603.77
E00173538,4091.04
E00173539,531.04
E00173542,4855.79
E00173543,13299.73
E00173544,776.15
E00173546,5051.19
E00173547,1454.94
E00173549,2935.6
E00173550,1844.97
E00173553,7652.85
E00173554,1389.53
E00173555,0
E00173556,0
E00173558,758.51
E00173561,547.52
E00173562,1140.14
E00173563,1161.34
E00173564,546.82
E00173565,1097.5
E00173566,707.07
E00173567,944.68
E00173568,1727.1
E00173569,1523.8
E00173570,1051.27
E00173571,782.5
E00173572,1127.98
E00173573,1312.85
E00173574,1152.57
E00173575,1632.74
E00173576,2164.09
E00173577,2830.72
E00173579,1800.09
E00173580,695.57
E00173581,4547.45
E00173582,2429.32
E00173583,3949.74
E00173584,3332.48
E00173585,1331.56
E00173586,815.05
E00173587,1649.15
E00173588,818.3
E00173589,1635.51
E00173590,500.51
E00173591,2054.37
E00173592,2454
E00173594,1817.08
E00173596,197.82
E00173597,1016.33
E00173598,664.31
E00173599,2566.23
E00173600,422.01
E00173601,256.4
E00173602,756.13
E00173603,1680.92
E00173604,212.11
E00173606,2878.45
E00173607,6714.06
E00173609,2329.35
E00173612,1765.51
E00173613,1615.72
E00173615,1118.6
E00173616,1580.7
E00173618,1166.47
E00173620,3052.43
E00173621,2644.69
E00173623,1272.36
